report_date_as_yyyy_mm_dd,cftc_contract_market_code,contract_market_name,open_interest_all,lev_money_positions_long,lev_money_positions_short,asset_mgr_positions_long,asset_mgr_positions_short,dealer_positions_long_all,dealer_positions_short_all,other_rept_positions_long,other_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all
2016-11-01T00:00:00.000,232741,AUSTRALIAN DOLLAR,125387,67502,20269,19704,7028,3743,62333,1245,8406,28639,22797
2016-11-08T00:00:00.000,090741,CANADIAN DOLLAR,120993,17521,46817,26614,13549,41690,18134,5983,4542,25997,34763
2016-11-08T00:00:00.000,092741,SWISS FRANC,53632,8098,30679,2027,885,34355,3304,0,0,8722,18334
2016-11-08T00:00:00.000,096742,BRITISH POUND,253703,38240,119134,8601,65512,163075,6921,5361,11813,26246,38143
2016-11-08T00:00:00.000,097741,JAPANESE YEN,164328,52345,28523,35529,40040,45739,16597,1258,36056,20027,33682
2016-11-08T00:00:00.000,098662,USD INDEX,85931,30111,27756,23038,0,472,51523,19714,543,8668,2181
2016-11-08T00:00:00.000,099741,EURO FX,418007,39714,174612,139826,98355,139346,26262,18867,23257,43609,58876
2016-11-08T00:00:00.000,112741,NZ DOLLAR,52113,37935,8054,685,25056,6044,11659,286,1970,5999,4210
2016-11-08T00:00:00.000,232741,AUSTRALIAN DOLLAR,137560,75427,23556,21918,10855,3821,67493,1284,9188,31158,22516
2016-11-15T00:00:00.000,090741,CANADIAN DOLLAR,125532,14862,48358,28564,11962,46117,18037,6169,3420,24624,38559
2016-11-15T00:00:00.000,092741,SWISS FRANC,54533,8378,29356,1606,1479,36119,1398,457,0,7496,21823
2016-11-15T00:00:00.000,096742,BRITISH POUND,248103,43130,107662,9727,67927,152967,7359,4008,12870,22527,36541
2016-11-15T00:00:00.000,097741,JAPANESE YEN,170967,42371,32770,33758,44174,61730,13454,2005,35695,20462,34233
2016-11-15T00:00:00.000,098662,USD INDEX,81170,27448,21219,20869,100,788,51165,19580,1013,8421,3609
2016-11-15T00:00:00.000,099741,EURO FX,415752,39876,169235,140126,96267,126540,25809,22689,26130,50453,62243
2016-11-15T00:00:00.000,112741,NZ DOLLAR,48563,35079,6094,475,24856,6783,11537,0,1544,4677,2983
2016-11-15T00:00:00.000,232741,AUSTRALIAN DOLLAR,113124,63314,19189,14359,10833,2799,55250,4784,4029,23640,19595
2016-11-22T00:00:00.000,090741,CANADIAN DOLLAR,118667,10022,41769,29571,12853,43667,19456,5785,2858,24631,36740
2016-11-22T00:00:00.000,092741,SWISS FRANC,60191,10253,32235,1606,3263,42220,0,426,0,5297,24304
2016-11-22T00:00:00.000,096742,BRITISH POUND,242916,44769,97365,9094,70096,148746,10577,3183,13229,22652,37177
2016-11-22T00:00:00.000,097741,JAPANESE YEN,187684,40593,41648,29335,49683,86304,11191,1956,35802,18990,38854
2016-11-22T00:00:00.000,098662,USD INDEX,93965,33212,32539,20855,300,832,51714,24906,1202,9400,3450
2016-11-22T00:00:00.000,099741,EURO FX,434768,45054,180975,138873,97372,132793,18892,25106,31865,53708,66430
2016-11-22T00:00:00.000,112741,NZ DOLLAR,50007,29898,6427,392,24829,13177,11548,288,2007,4326,3270
2016-11-22T00:00:00.000,232741,AUSTRALIAN DOLLAR,100989,45519,25954,10803,12434,7094,29242,10493,2843,23424,26860
2016-11-29T00:00:00.000,090741,CANADIAN DOLLAR,114416,10701,39427,27366,12959,40625,19256,4615,3059,25826,34432
2016-11-29T00:00:00.000,092741,SWISS FRANC,67062,12111,37054,1606,3664,46583,0,415,0,5960,25957
2016-11-29T00:00:00.000,096742,BRITISH POUND,244257,40880,94875,9014,71160,150867,11438,3283,13323,23284,36532
2016-11-29T00:00:00.000,097741,JAPANESE YEN,202171,42122,46057,23147,53143,105666,9726,1573,39683,19193,43092
2016-11-29T00:00:00.000,098662,USD INDEX,92156,34356,29408,21594,300,798,50887,18681,1241,9562,3155
2016-11-29T00:00:00.000,099741,EURO FX,447190,43426,199792,142027,98728,142169,20780,24459,23227,54681,64235
2016-11-29T00:00:00.000,112741,NZ DOLLAR,49885,26956,6436,494,24829,16865,11550,0,1797,3755,3458
2016-11-29T00:00:00.000,232741,AUSTRALIAN DOLLAR,92699,37449,25725,9399,12887,16345,20617,3326,3630,21847,25507
2016-12-06T00:00:00.000,090741,CANADIAN DOLLAR,107289,13129,36705,27594,10677,28802,18994,4549,2963,27431,32166
2016-12-06T00:00:00.000,092741,SWISS FRANC,65455,10048,34171,1606,3645,44644,337,446,0,7028,25619
2016-12-06T00:00:00.000,096742,BRITISH POUND,243671,32585,81116,8578,72618,151870,16914,3793,13777,22666,35067
2016-12-06T00:00:00.000,097741,JAPANESE YEN,235915,50263,70939,22264,59780,130451,7912,1956,43147,18883,42039
2016-12-06T00:00:00.000,098662,USD INDEX,93311,37629,29079,20759,200,842,50878,14778,785,11844,4910
2016-12-06T00:00:00.000,099741,EURO FX,433237,44906,171370,137597,102590,129170,26747,26402,25308,51871,63931
2016-12-06T00:00:00.000,112741,NZ DOLLAR,48740,23653,6163,399,25033,18273,11519,0,1244,4239,2605
2016-12-06T00:00:00.000,232741,AUSTRALIAN DOLLAR,84900,27031,19581,10598,12811,12680,22306,8413,2956,22398,23466
2016-12-13T00:00:00.000,090741,CANADIAN DOLLAR,114265,16693,42810,29985,8300,21289,18701,4284,4188,32369,30621
2016-12-13T00:00:00.000,092741,SWISS FRANC,64633,6903,29895,1499,3938,43639,787,471,0,6150,24042
2016-12-13T00:00:00.000,096742,BRITISH POUND,237797,31181,71808,8625,74065,147674,18182,2359,14287,22501,33998
2016-12-13T00:00:00.000,097741,JAPANESE YEN,285274,36590,87104,21117,45675,152321,7796,1332,46785,18705,42705
2016-12-13T00:00:00.000,098662,USD INDEX,96087,33373,31993,22272,200,1136,51373,21086,828,11160,4633
2016-12-13T00:00:00.000,099741,EURO FX,447679,37839,155164,139102,93977,105422,26405,30320,25349,53749,65537
2016-12-13T00:00:00.000,112741,NZ DOLLAR,54226,25354,7923,1213,25033,17177,11389,0,979,4726,3146
2016-12-13T00:00:00.000,232741,AUSTRALIAN DOLLAR,87770,25803,15987,12208,11723,13078,23288,3213,5656,23966,21614
2016-12-20T00:00:00.000,090741,CANADIAN DOLLAR,106080,14438,31551,29236,9146,19470,20364,5163,5058,26744,28932
2016-12-20T00:00:00.000,092741,SWISS FRANC,55185,35534,25244,1735,4673,12226,1105,0,0,5348,23821
2016-12-20T00:00:00.000,096742,BRITISH POUND,205486,35249,66768,8976,77924,130945,2823,2320,12832,19711,36854
2016-12-20T00:00:00.000,097741,JAPANESE YEN,220435,62789,97475,20815,48709,75295,2412,32260,18789,17543,41317
2016-12-20T00:00:00.000,098662,USD INDEX,84233,29381,17838,21176,350,860,59164,19876,609,10036,3368
2016-12-20T00:00:00.000,099741,EURO FX,399589,37089,142018,140309,96342,114471,47935,30626,25346,51930,62784
2016-12-20T00:00:00.000,112741,NZ DOLLAR,41806,29310,6917,1625,27559,4300,1216,1115,1076,3560,3142
2016-12-20T00:00:00.000,232741,AUSTRALIAN DOLLAR,76916,25517,24101,10296,16075,13059,2071,5487,5410,20133,26835
2016-12-27T00:00:00.000,090741,CANADIAN DOLLAR,93212,25456,33811,26244,10813,7842,9303,5478,4022,25257,32328
2016-12-27T00:00:00.000,092741,SWISS FRANC,54605,10996,23911,1735,4477,35936,1105,0,0,5644,24818
2016-12-27T00:00:00.000,096742,BRITISH POUND,212492,31292,71448,9041,79627,141761,3248,2880,12268,19606,37989
2016-12-27T00:00:00.000,097741,JAPANESE YEN,219343,30369,94907,20928,50167,108688,3179,32419,17331,16980,43800
2016-12-27T00:00:00.000,098662,USD INDEX,87191,30479,20923,22263,350,784,59233,20139,551,10775,3383
2016-12-27T00:00:00.000,099741,EURO FX,405681,40745,145933,138677,99968,119877,47960,30014,25904,52160,61708
2016-12-27T00:00:00.000,112741,NZ DOLLAR,43266,25446,7471,1103,27489,11093,851,675,1775,2896,3627
2016-12-27T00:00:00.000,232741,AUSTRALIAN DOLLAR,94451,30684,35735,7377,19211,32580,2071,1306,7202,20156,27884
2017-01-03T00:00:00.000,090741,CANADIAN DOLLAR,98751,19347,36008,28407,13941,18181,7102,5173,3757,24595,34895
2017-01-03T00:00:00.000,092741,SWISS FRANC,53455,8840,25219,1778,4043,35798,1058,0,0,6681,22777
2017-01-03T00:00:00.000,096742,BRITISH POUND,225396,34377,81850,9423,82765,146725,4832,4274,12182,22903,36073
2017-01-03T00:00:00.000,097741,JAPANESE YEN,220120,26953,99797,21165,53358,112179,3685,32628,8886,17477,44676
2017-01-03T00:00:00.000,098662,USD INDEX,84941,32683,14609,20334,425,1179,59228,16775,2790,10919,4838
2017-01-03T00:00:00.000,099741,EURO FX,416239,39085,156312,142247,100769,124828,52870,31364,23924,55203,58852
2017-01-03T00:00:00.000,112741,NZ DOLLAR,44227,23423,8803,1120,27284,13992,759,619,1581,3113,3840
2017-01-03T00:00:00.000,232741,AUSTRALIAN DOLLAR,104009,28597,40402,4627,18929,48161,2088,1619,10649,18441,29377
2017-01-10T00:00:00.000,090741,CANADIAN DOLLAR,90632,16759,32357,29725,10136,7141,11777,6222,2187,27317,30707
2017-01-10T00:00:00.000,092741,SWISS FRANC,50253,7471,25769,2088,2589,34207,546,0,0,5976,20838
2017-01-10T00:00:00.000,096742,BRITISH POUND,228050,27320,91176,9727,76948,152288,3893,7318,12408,24277,36505
2017-01-10T00:00:00.000,097741,JAPANESE YEN,209488,25442,79465,21343,51031,94608,10191,31522,4479,17164,44913
2017-01-10T00:00:00.000,098662,USD INDEX,80618,29953,13053,19471,774,789,59175,16712,678,10246,3491
2017-01-10T00:00:00.000,099741,EURO FX,415212,40658,156379,146116,95670,118588,57708,36258,24856,53374,60381
2017-01-10T00:00:00.000,112741,NZ DOLLAR,43936,20439,8276,1066,27806,16750,729,235,1888,3370,3161
2017-01-10T00:00:00.000,232741,AUSTRALIAN DOLLAR,96885,17630,37756,9960,17046,47676,2101,1379,7547,17421,29616
2017-01-17T00:00:00.000,090741,CANADIAN DOLLAR,100307,27646,33424,30698,7428,1313,25401,7766,1770,29655,29055
2017-01-17T00:00:00.000,092741,SWISS FRANC,45713,7656,23163,2088,1929,29420,1542,0,0,6064,18594
2017-01-17T00:00:00.000,096742,BRITISH POUND,228782,29831,95926,9295,69971,150438,5597,5550,12683,25566,36503
2017-01-17T00:00:00.000,097741,JAPANESE YEN,211752,25780,74689,23661,49679,94641,18204,31742,3869,15246,44629
2017-01-17T00:00:00.000,098662,USD INDEX,77719,28904,10990,17785,1047,648,58854,15886,368,11123,3087
2017-01-17T00:00:00.000,099741,EURO FX,415090,40110,151134,150057,89517,108841,68017,41464,23727,52044,60121
2017-01-17T00:00:00.000,112741,NZ DOLLAR,45994,22344,10100,1834,27162,15593,1246,403,1932,3872,3606
2017-01-17T00:00:00.000,232741,AUSTRALIAN DOLLAR,87631,21966,30986,20679,15714,21723,4207,1573,6817,18830,27047
2017-01-24T00:00:00.000,090741,CANADIAN DOLLAR,99574,28779,22389,31015,7008,517,38266,8590,1761,27118,26595
2017-01-24T00:00:00.000,092741,SWISS FRANC,45493,8942,21850,2088,2028,27594,2470,0,0,6347,18623
2017-01-24T00:00:00.000,096742,BRITISH POUND,223681,28541,92956,9590,67389,139361,7150,11477,11621,24024,33877
2017-01-24T00:00:00.000,097741,JAPANESE YEN,196765,24178,71692,24939,46383,80561,12304,32898,3184,14702,43715
2017-01-24T00:00:00.000,098662,USD INDEX,74838,27007,9146,16639,1118,474,58784,16955,118,10832,2741
2017-01-24T00:00:00.000,099741,EURO FX,414447,39640,138292,148902,86868,107357,85277,45675,23218,51280,59199
2017-01-24T00:00:00.000,112741,NZ DOLLAR,44940,27146,10536,2012,25164,8924,2294,323,1497,4445,3359
2017-01-24T00:00:00.000,232741,AUSTRALIAN DOLLAR,94379,35073,26861,24455,14693,7101,18965,1454,6463,23046,24147
2017-01-31T00:00:00.000,090741,CANADIAN DOLLAR,114274,34355,25166,34465,7262,1740,51165,8509,1953,31672,25195
2017-01-31T00:00:00.000,092741,SWISS FRANC,49558,9194,20923,2095,2019,27462,9964,720,0,9362,15927
2017-01-31T00:00:00.000,096742,BRITISH POUND,211910,27611,80598,9354,68504,123278,6059,15219,12298,24110,32113
2017-01-31T00:00:00.000,097741,JAPANESE YEN,204494,29118,64858,25532,45810,79028,32070,34691,2530,17341,40442
2017-01-31T00:00:00.000,098662,USD INDEX,75601,27661,9506,16372,1396,485,58360,16080,60,11379,2655
2017-01-31T00:00:00.000,099741,EURO FX,405541,45287,129247,139095,84312,106345,88659,39971,20915,52495,60060
2017-01-31T00:00:00.000,112741,NZ DOLLAR,51587,34307,12834,2073,18482,7248,13040,388,1313,5350,3697
2017-01-31T00:00:00.000,232741,AUSTRALIAN DOLLAR,101420,40959,18670,23101,17144,6852,32296,947,7223,25632,22158
2017-02-07T00:00:00.000,090741,CANADIAN DOLLAR,118424,35057,21180,34763,6207,2536,61230,7967,2094,33498,23110
2017-02-07T00:00:00.000,092741,SWISS FRANC,48883,9675,18707,2117,1956,27406,13373,480,0,8382,14024
2017-02-07T00:00:00.000,096742,BRITISH POUND,211013,24945,78660,9568,68835,126774,6585,15811,12478,24104,34644
2017-02-07T00:00:00.000,097741,JAPANESE YEN,201632,25067,59707,23899,49385,82074,32001,36004,1989,16680,40642
2017-02-07T00:00:00.000,098662,USD INDEX,73975,29770,6423,15953,1196,515,58329,14286,1179,9663,3060
2017-02-07T00:00:00.000,099741,EURO FX,409178,42430,129012,139023,88234,109215,91881,43346,20983,53652,57556
2017-02-07T00:00:00.000,112741,NZ DOLLAR,54073,36207,10206,1989,18063,7470,19112,852,953,5112,3296
2017-02-07T00:00:00.000,232741,AUSTRALIAN DOLLAR,114105,51245,18373,22868,18639,6500,46706,950,6532,28478,19791
2017-02-14T00:00:00.000,090741,CANADIAN DOLLAR,125056,39846,19854,35841,6204,2897,68402,9133,2110,32385,23532
2017-02-14T00:00:00.000,092741,SWISS FRANC,47482,10245,16291,1695,1504,27422,13479,0,0,7540,15628
2017-02-14T00:00:00.000,096742,BRITISH POUND,212044,24351,76987,10666,72434,126175,7867,16554,12359,25432,33531
2017-02-14T00:00:00.000,097741,JAPANESE YEN,204277,22875,54635,22753,54227,86324,34127,36665,1406,17924,42146
2017-02-14T00:00:00.000,098662,USD INDEX,74210,29376,5948,15745,1059,656,58418,14875,2278,10001,2950
2017-02-14T00:00:00.000,099741,EURO FX,406350,42453,132489,130400,91890,110772,72320,46197,22448,53762,64437
2017-02-14T00:00:00.000,112741,NZ DOLLAR,56314,38565,8560,990,18248,7702,22726,1206,1111,5006,2824
2017-02-14T00:00:00.000,232741,AUSTRALIAN DOLLAR,127869,61496,21407,24377,18708,6493,55960,956,5536,30286,21997
2017-02-21T00:00:00.000,090741,CANADIAN DOLLAR,131522,45233,21402,34741,6231,2882,71407,10351,2103,32973,25037
2017-02-21T00:00:00.000,092741,SWISS FRANC,48398,10691,15675,1704,1504,27445,13259,0,0,7908,17310
2017-02-21T00:00:00.000,096742,BRITISH POUND,213713,24608,73631,9988,76455,126900,6360,16211,12761,25921,34421
2017-02-21T00:00:00.000,097741,JAPANESE YEN,205223,26324,53926,24645,55074,83012,35728,36858,2132,17285,41264
2017-02-21T00:00:00.000,098662,USD INDEX,74802,31113,5731,16158,1059,313,58262,13749,2253,9263,3291
2017-02-21T00:00:00.000,099741,EURO FX,417129,41682,145281,137567,97401,114768,69501,46759,22595,55437,61435
2017-02-21T00:00:00.000,112741,NZ DOLLAR,55082,37399,6577,1024,18169,7811,23133,1064,1132,4971,3258
2017-02-21T00:00:00.000,232741,AUSTRALIAN DOLLAR,137436,69822,24080,26410,18750,5512,62416,1289,5901,30349,22235
2017-02-28T00:00:00.000,090741,CANADIAN DOLLAR,135442,51378,24210,33391,7819,2665,70068,9202,2074,33238,25703
2017-02-28T00:00:00.000,092741,SWISS FRANC,46601,7741,15701,1714,2921,27881,10022,0,0,8401,17093
2017-02-28T00:00:00.000,096742,BRITISH POUND,226882,28688,76361,9705,84552,131731,6276,18061,11845,26036,35187
2017-02-28T00:00:00.000,097741,JAPANESE YEN,204602,29012,51857,25121,52717,80833,42772,37076,1453,18930,42173
2017-02-28T00:00:00.000,098662,USD INDEX,74909,30457,5732,15614,1059,494,58690,14798,2271,9297,2908
2017-02-28T00:00:00.000,099741,EURO FX,431635,47426,139282,147523,104152,109846,80747,48767,22021,56127,63487
2017-02-28T00:00:00.000,112741,NZ DOLLAR,57102,39784,7152,1599,18063,7689,25525,621,1357,5148,2744
2017-02-28T00:00:00.000,232741,AUSTRALIAN DOLLAR,141914,73814,20358,28295,13511,3135,72092,1176,6605,29617,23471
2017-03-07T00:00:00.000,090741,CANADIAN DOLLAR,147601,52026,34644,27861,8433,5539,49732,11009,2865,30309,31070
2017-03-07T00:00:00.000,092741,SWISS FRANC,56508,13799,21410,1714,4521,31579,8422,0,0,7334,20073
2017-03-07T00:00:00.000,096742,BRITISH POUND,262512,37316,97672,9577,92113,163596,8449,10737,12092,28890,39790
2017-03-07T00:00:00.000,097741,JAPANESE YEN,217982,28751,55296,22902,66760,97177,32117,37839,2349,16069,46216
2017-03-07T00:00:00.000,098662,USD INDEX,83511,31086,7593,16358,831,352,64685,18597,719,10492,3057
2017-03-07T00:00:00.000,099741,EURO FX,435309,40433,141023,150494,103396,111030,76373,49857,23752,58025,65295
2017-03-07T00:00:00.000,112741,NZ DOLLAR,51405,28605,7359,1574,18338,7750,14879,1383,909,5839,3666
2017-03-07T00:00:00.000,232741,AUSTRALIAN DOLLAR,153365,70504,16089,22343,12558,4047,67208,1124,6559,28880,24484
2017-03-14T00:00:00.000,090741,CANADIAN DOLLAR,176379,62575,52421,24920,10556,9711,33003,11323,3877,26159,34831
2017-03-14T00:00:00.000,092741,SWISS FRANC,45623,15551,21666,1978,3438,14965,413,5594,0,6810,19381
2017-03-14T00:00:00.000,096742,BRITISH POUND,259945,37289,102122,10283,93583,147649,3576,30479,11417,26351,41353
2017-03-14T00:00:00.000,097741,JAPANESE YEN,202647,35853,68656,22800,62361,96382,13201,22302,4674,16406,44851
2017-03-14T00:00:00.000,098662,USD INDEX,74452,28062,7220,15122,831,225,60974,19262,217,9290,2719
2017-03-14T00:00:00.000,099741,EURO FX,381474,43640,131374,155075,105378,78807,33773,29090,39501,57472,54058
2017-03-14T00:00:00.000,112741,NZ DOLLAR,34986,19710,8010,1562,16429,6524,3174,804,1189,4087,3885
2017-03-14T00:00:00.000,232741,AUSTRALIAN DOLLAR,114008,60243,21662,20402,14782,2724,40723,1272,9697,25725,23502
2017-03-21T00:00:00.000,090741,CANADIAN DOLLAR,119123,22217,53013,26610,9935,18014,14734,21881,2979,24762,32823
2017-03-21T00:00:00.000,092741,SWISS FRANC,42613,8861,21978,1978,1787,17460,0,5263,419,7736,17114
2017-03-21T00:00:00.000,096742,BRITISH POUND,252480,30744,96391,10379,88561,145930,5259,27213,12028,25743,37770
2017-03-21T00:00:00.000,097741,JAPANESE YEN,191626,30818,63636,24546,55193,83939,19327,23297,1956,18775,41263
2017-03-21T00:00:00.000,098662,USD INDEX,72753,28623,5420,12454,1099,225,60925,19650,255,9203,2456
2017-03-21T00:00:00.000,099741,EURO FX,406717,52933,121836,163780,96567,79230,65802,30405,45711,60477,56909
2017-03-21T00:00:00.000,112741,NZ DOLLAR,37898,15981,13043,1622,15792,14459,1798,385,924,3122,4012
2017-03-21T00:00:00.000,232741,AUSTRALIAN DOLLAR,134004,66097,20343,27150,11157,2689,64440,1221,11945,32210,21482
2017-03-28T00:00:00.000,090741,CANADIAN DOLLAR,121699,18157,57086,27734,8885,24506,14796,21564,2970,24672,32896
2017-03-28T00:00:00.000,092741,SWISS FRANC,42124,9004,21347,2771,1818,13717,3476,5472,912,10620,14031
2017-03-28T00:00:00.000,096742,BRITISH POUND,246985,35183,83462,10488,83443,136402,22779,26182,11440,25729,32860
2017-03-28T00:00:00.000,097741,JAPANESE YEN,197542,38983,49827,25703,52674,73385,39605,23634,1951,23578,41226
2017-03-28T00:00:00.000,098662,USD INDEX,74650,30860,6645,12064,2077,238,60218,20561,359,8037,2461
2017-03-28T00:00:00.000,099741,EURO FX,408853,55749,115668,161733,90622,80570,82293,30353,41813,58920,56929
2017-03-28T00:00:00.000,112741,NZ DOLLAR,37949,14112,14313,1729,15894,17775,1904,592,1357,3247,3987
2017-03-28T00:00:00.000,232741,AUSTRALIAN DOLLAR,134422,67042,13946,30506,7780,3296,75294,1382,10290,29071,23987
2017-04-04T00:00:00.000,090741,CANADIAN DOLLAR,133688,24711,66647,25472,9993,31037,14599,21632,3128,25653,34138
2017-04-04T00:00:00.000,092741,SWISS FRANC,39010,7210,18944,2239,2228,15795,809,5669,1140,7804,15596
2017-04-04T00:00:00.000,096742,BRITISH POUND,241774,30500,80038,10690,85046,136022,21161,27522,11290,24828,32027
2017-04-04T00:00:00.000,097741,JAPANESE YEN,194368,35502,37219,27220,50973,72069,55443,24670,1420,23907,38313
2017-04-04T00:00:00.000,098662,USD INDEX,69339,28671,4560,12077,1575,75,58147,18395,348,8044,2632
2017-04-04T00:00:00.000,099741,EURO FX,397594,50153,117506,161999,96683,77711,71467,28908,37423,58899,54591
2017-04-04T00:00:00.000,112741,NZ DOLLAR,40904,14149,17058,2019,15961,20278,1845,435,1329,3627,4315
2017-04-04T00:00:00.000,232741,AUSTRALIAN DOLLAR,137172,68385,17778,28886,7865,7095,76394,1140,9136,28205,22538
2017-04-11T00:00:00.000,090741,CANADIAN DOLLAR,126412,14045,60134,25186,9465,34790,14738,19661,3084,26888,33149
2017-04-11T00:00:00.000,092741,SWISS FRANC,46768,9263,21892,2239,3603,22068,460,5631,1216,7302,19332
2017-04-11T00:00:00.000,096742,BRITISH POUND,244188,30446,81764,10537,92558,141348,17706,27513,11287,25724,32253
2017-04-11T00:00:00.000,097741,JAPANESE YEN,198381,39438,32735,24760,52315,70440,61681,24172,1444,26842,37477
2017-04-11T00:00:00.000,098662,USD INDEX,71495,27097,5207,12364,563,275,58052,18881,546,10895,5144
2017-04-11T00:00:00.000,099741,EURO FX,420332,48657,136804,164640,107426,98304,61409,30949,39791,59086,56206
2017-04-11T00:00:00.000,112741,NZ DOLLAR,43375,14768,19165,1926,16365,22148,1644,406,1257,3717,4534
2017-04-11T00:00:00.000,232741,AUSTRALIAN DOLLAR,123144,57177,16022,25301,12136,8667,60151,1215,7346,27802,24507
2017-04-18T00:00:00.000,090741,CANADIAN DOLLAR,136614,20550,63316,25517,13714,38556,16227,20611,3062,25088,34003
2017-04-18T00:00:00.000,092741,SWISS FRANC,48435,7989,22527,2239,4318,24015,450,5766,1292,8236,19658
2017-04-18T00:00:00.000,096742,BRITISH POUND,261350,45942,84484,14018,84685,133992,29385,26763,16439,28434,34156
2017-04-18T00:00:00.000,097741,JAPANESE YEN,203617,45984,31210,24782,50742,69417,70555,22032,2043,28619,36284
2017-04-18T00:00:00.000,098662,USD INDEX,66658,26262,2952,12235,637,701,57677,17176,476,7813,2445
2017-04-18T00:00:00.000,099741,EURO FX,430589,54348,150668,164566,108268,105312,54960,31105,42736,56301,55000
2017-04-18T00:00:00.000,112741,NZ DOLLAR,43061,15114,18379,2224,16383,20990,1789,666,1692,3647,4398
2017-04-18T00:00:00.000,232741,AUSTRALIAN DOLLAR,114453,52437,14494,21413,12119,9133,52117,1039,8463,27318,24147
2017-04-25T00:00:00.000,090741,CANADIAN DOLLAR,165504,26842,84127,26399,19433,54678,13556,22801,3501,28750,38853
2017-04-25T00:00:00.000,092741,SWISS FRANC,46882,8488,23950,2304,2227,20288,929,6138,1482,9307,17937
2017-04-25T00:00:00.000,096742,BRITISH POUND,261711,52087,71374,16256,86125,127597,48472,26286,15156,28187,29286
