add_set,extras,clock,h4_share,max_k,recycle_cap,vt,n_legs,mean_mo,pct_pos,top3,gates,p2t,score
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,1.0,,6,0.004283447384285715,0.8181818181818182,0.6277365959938953,True,0.02768654077272416,0.054024637072436446
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,1.5,0.0025,6,0.015589687348955857,0.8181818181818182,0.6667847490410485,True,0.06875407415945065,0.1639631844753656
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,1.5,,6,0.0066374017523245935,0.8181818181818182,0.634078661361653,True,0.03852698554872202,0.07705681552340461
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,2.0,0.0025,6,0.01697806631401886,0.8181818181818182,0.7132980089349649,True,0.06566707460862205,0.1741259133344823
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.70,0.7,4.0,2.0,,6,0.008810582563881876,0.7272727272727273,0.6369965253076116,True,0.0428786293628983,0.09400973997784619
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.0,0.0025,6,0.0098567086398567,0.7272727272727273,0.6615357276795792,True,0.05936963178165111,0.10250786454783702
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.0,,6,0.004010175528655952,0.7272727272727273,0.667511686451203,True,0.028188354399742325,0.043564456734099644
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.5,0.0025,6,0.014934256899491329,0.7272727272727273,0.6515941257104619,True,0.06880250250247508,0.15407867530171265
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,1.5,,6,0.006965133861474389,0.7272727272727273,0.5951269664889756,True,0.04493815895552597,0.07851497497838025
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,2.0,0.0025,6,0.01550268325010231,0.7272727272727273,0.6780126873927507,True,0.06526899377011804,0.15764945387323942
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,,2.0,,6,0.009838896636910772,0.7272727272727273,0.5994163944340063,True,0.05112001417022212,0.10725260273274409
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.0,0.0025,6,0.013792483818452056,0.7272727272727273,0.6543629690387178,True,0.05630645158658868,0.14243943702505948
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.0,,6,0.005516885079183283,0.7272727272727273,0.6185743517861454,True,0.02030983028531905,0.06254653901257756
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.5,0.0025,6,0.017057187777076776,0.7272727272727273,0.68273012422427,True,0.050912822660610146,0.1728171041964625
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,1.5,,6,0.008263511257801932,0.7272727272727273,0.6198084124888338,True,0.030484748310967397,0.08991407594254898
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,2.0,0.0025,6,0.017075039672235115,0.7272727272727273,0.7011586276152623,True,0.050912822660611375,0.1715213428767665
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,2.0,2.0,,6,0.011002198015898473,0.7272727272727273,0.6210464552054974,True,0.04066930591891293,0.11720190010618131
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.0,0.0025,6,0.012513047171774623,0.7272727272727273,0.597054248967127,True,0.05850984132053695,0.1339941080813826
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.0,,6,0.00501789575992921,0.7272727272727273,0.578652702116906,True,0.02621320398508527,0.05904259396292847
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.5,0.0025,6,0.01574197297384685,0.7272727272727273,0.638206959095811,True,0.058509841320539616,0.16322680937443998
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,1.5,,6,0.0075082250361812744,0.7272727272727273,0.5795756542208087,True,0.03913333663808852,0.08394588672544911
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,2.0,0.0025,6,0.015748548225527372,0.7272727272727273,0.6613333683140367,True,0.056657410023263965,0.16144244915378714
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,3.0,2.0,,6,0.010104622099477762,0.7272727272727273,0.5813130687925027,True,0.04743081360851866,0.10990985735841398
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.0,0.0025,6,0.01143399756242139,0.7272727272727273,0.6075524907934321,True,0.07044162201213101,0.12259941272437569
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.0,,6,0.004560023135336009,0.7272727272727273,0.5910628715973094,True,0.03179511001696144,0.054463867716996454
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.5,0.0025,6,0.01496784649003083,0.7272727272727273,0.6515752544377131,True,0.06891035566020384,0.1544160809089276
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,1.5,,6,0.006997595711942765,0.7272727272727273,0.59512696648898,True,0.04515737787217251,0.07883959348306402
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,2.0,0.0025,6,0.015531289661534204,0.7272727272727273,0.6779985579414181,True,0.06539512600883456,0.15793664834366494
corr0.55_n1,['GBPJPY|H4|squeeze_breakout'],h4=0.85,0.85,4.0,2.0,,6,0.009871348002643292,0.7272727272727273,0.5994163944340063,True,0.051337814142520366,0.10757711639006928
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.0,0.0025,7,0.010822565959403663,0.8181818181818182,0.6225535420047905,True,0.05480937200319927,0.1198304671427443
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.0,,7,0.004168835939726884,0.8181818181818182,0.6201981449491138,True,0.022090982442309698,0.053481598710430636
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.5,0.0025,7,0.017119213757053123,0.8181818181818182,0.5717359210617671,True,0.06836930036137644,0.18460122847962213
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,1.5,,7,0.007036179986231708,0.8181818181818182,0.5498238267555189,True,0.03573293911860555,0.083770890771408
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,2.0,0.0025,7,0.019858078784035036,0.8181818181818182,0.6085587257208745,True,0.06498308868475781,0.2113051806917713
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,,2.0,,7,0.00976431695374372,0.8181818181818182,0.5620407029801873,True,0.04003803509338912,0.1110522604465281
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.0,0.0025,7,0.008832306120332922,0.6363636363636364,0.5525078506290411,True,0.0496437380228766,0.09264124302151104
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.0,,7,0.0031050447502691007,0.6363636363636364,0.5318220582806773,True,0.016666173231849022,0.03536862932087283
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.5,0.0025,7,0.01051542427032228,0.6363636363636364,0.610432454303149,True,0.06645792581367965,0.1086378281771527
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,1.5,,7,0.0046414354450300295,0.6363636363636364,0.5329456249479865,True,0.0249162531862238,0.05073253626848211
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,2.0,0.0025,7,0.01170078872962718,0.6363636363636364,0.622067625633717,True,0.06884197086560094,0.11956065906375626
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,2.0,2.0,,7,0.006166992106446697,0.6363636363636364,0.5340766180752459,True,0.033111335364613276,0.0659881028826488
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,3.0,1.0,0.0025,7,0.015275229120177375,0.8181818181818182,0.6015016928927134,True,0.04003743175292963,0.16604124667944758
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,3.0,1.0,,7,0.005453194139773157,0.8181818181818182,0.5839524104005163,True,0.014046598214726407,0.06794103230682248
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,3.0,1.5,0.0025,7,0.019695139579474028,0.8181818181818182,0.6160984623105882,True,0.04539836113737188,0.20907260971898411
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,3.0,1.5,,7,0.008174129238718823,0.8181818181818182,0.5852558348900275,True,0.021032495651949593,0.09515038329627915
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,3.0,2.0,0.0025,7,0.02108493341945783,0.8181818181818182,0.6262950143926084,True,0.04511123852340912,0.22215482395226052
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,3.0,2.0,,7,0.010724101779773858,0.8181818181818182,0.5848780513541951,True,0.026927952491381104,0.12065010870682949
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,4.0,1.0,0.0025,7,0.013107532528867366,0.8181818181818182,0.5595907296537496,True,0.059701140440696666,0.14448441619776456
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,4.0,1.0,,7,0.004818480545346656,0.8181818181818182,0.5476898515276355,True,0.02312766771650863,0.06159389636255747
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,4.0,1.5,0.0025,7,0.017571434922719197,0.8181818181818182,0.5712400686915167,True,0.06446181174952524,0.18912344013628288
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,4.0,1.5,,7,0.0072610119318442115,0.8181818181818182,0.5496534367823864,True,0.033752664020907014,0.08601921022753303
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,4.0,2.0,0.0025,7,0.020195614362277105,0.8181818181818182,0.6082073837888551,True,0.06181497217320706,0.21470864382875351
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",oos_sharpe,,4.0,2.0,,7,0.009970119996319471,0.8181818181818182,0.5619079920656705,True,0.03827330462891849,0.11311029087228562
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,,1.0,0.0025,7,0.011383233589397867,0.7272727272727273,0.584997049675594,True,0.05108720766838608,0.12269597225761504
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,,1.0,,7,0.004160030448055463,0.7272727272727273,0.5742093597816081,True,0.01921019572688614,0.050463940844190994
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,,1.5,0.0025,7,0.017632086906385222,0.8181818181818182,0.5608868809771903,True,0.06757282124378022,0.18972995997294312
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,,1.5,,7,0.0069561015258731256,0.8181818181818182,0.5318748315600296,True,0.03096962626883242,0.08297010616782217
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,,2.0,0.0025,7,0.02076246826419583,0.8181818181818182,0.5858628088934025,True,0.06452782544981767,0.22103377355104922
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,,2.0,,7,0.009416397092507472,0.8181818181818182,0.5349394241686521,True,0.03485765847984337,0.10757306183416564
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,2.0,1.0,0.0025,7,0.010840878768744138,0.7272727272727273,0.5103453224161438,True,0.04347904130275176,0.11727242405107774
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,2.0,1.0,,7,0.0036500854184538774,0.7272727272727273,0.5106344362609043,True,0.01467164525321823,0.04536449054817514
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,2.0,1.5,0.0025,7,0.012890116072409974,0.7272727272727273,0.5314717013581762,True,0.0628660901309822,0.1377647970877361
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,2.0,1.5,,7,0.005464540154604221,0.7272727272727273,0.511033466647304,True,0.021949953126080595,0.06350903790967857
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,2.0,2.0,0.0025,7,0.01575458995031961,0.7272727272727273,0.5902961798540981,True,0.06679996297729622,0.16640953586683246
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,2.0,2.0,,7,0.007271866811295849,0.7272727272727273,0.5114340102770063,True,0.029190016583550554,0.08158230447659486
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.0,0.0025,7,0.016413859636984676,0.9090909090909091,0.5568706678706132,True,0.03709621054677871,0.1820931418243922
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.0,,7,0.005575807115635545,0.9090909090909091,0.5432081733922377,True,0.012483518130199251,0.0737126166109009
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.5,0.0025,7,0.021521715978528668,0.9090909090909091,0.5896533344757015,True,0.049824141628488375,0.23317170523983213
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,1.5,,7,0.008360738734568572,0.9090909090909091,0.5443043932665679,True,0.018680866829661653,0.10156193280023118
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,2.0,0.0025,7,0.023863590218372678,0.9090909090909091,0.5887799487310762,True,0.052175130839093455,0.2565904476382722
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,3.0,2.0,,7,0.01083163468409703,0.9090909090909091,0.532964663728016,True,0.023185043461649766,0.12627089229551575
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.0,0.0025,7,0.014171588715634842,0.8181818181818182,0.5412688131813632,True,0.04971274789510626,0.15512497806543932
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.0,,7,0.005032983379166619,0.8181818181818182,0.5262637428406678,True,0.017286049490902032,0.0637389247007571
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.5,0.0025,7,0.01880280048420072,0.8181818181818182,0.5579799804643023,True,0.05881051226740536,0.20143709575109808
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,1.5,,7,0.00753754286058115,0.8181818181818182,0.5296971718115707,True,0.02538157920016429,0.08878451951490242
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,2.0,0.0025,7,0.021821814432430565,0.8181818181818182,0.5838455429087235,True,0.05663803190448669,0.23162723523339654
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.55,0.55,4.0,2.0,,7,0.009999062028416677,0.9090909090909091,0.5294763471626459,True,0.02929203228423372,0.11794516573871222
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.0,0.0025,7,0.010645316773897916,0.7272727272727273,0.6374942959503485,True,0.055847397929272145,0.11231726042658766
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.0,,7,0.004174108607074426,0.8181818181818182,0.6393474019434285,True,0.023488091738580515,0.052002384824360884
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.5,0.0025,7,0.016693521455167348,0.8181818181818182,0.5830171487380258,True,0.0683314812639745,0.18034430546076438
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,1.5,,7,0.007080905883518093,0.8181818181818182,0.5613597198182605,True,0.037881859292325834,0.08421814974427184
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,2.0,0.0025,7,0.0191385715487831,0.8181818181818182,0.621443278377135,True,0.06502346156684748,0.20307934412675108
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,,2.0,,7,0.009892354999011532,0.8181818181818182,0.5765062914037403,True,0.04269364092238918,0.11233264089920623
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,1.0,0.0025,7,0.008563938553632416,0.6363636363636364,0.572519132279175,True,0.05227058605178427,0.08995756735450598
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,1.0,,7,0.0031577259096481143,0.6363636363636364,0.5334977920353332,True,0.01764133387275275,0.035895440914662964
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,1.5,0.0025,7,0.010290359867241644,0.6363636363636364,0.6108661652936797,True,0.06765241943036235,0.10635248726710389
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,1.5,,7,0.004718050924838962,0.6363636363636364,0.5347497928931675,True,0.026369494360890238,0.05149869106657144
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,2.0,0.0025,7,0.011244277782915046,0.6363636363636364,0.6277334120041104,True,0.06929229204592574,0.11454228668700345
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,2.0,2.0,,7,0.0062659269804776355,0.6363636363636364,0.5360105536423103,True,0.03503637733238134,0.06697745162295818
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,3.0,1.0,0.0025,7,0.01528614738606059,0.7272727272727273,0.6085941401272684,True,0.04184942977137138,0.16103757901406077
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,3.0,1.0,,7,0.005595991978411208,0.8181818181818182,0.5939790524445355,True,0.014772092617522894,0.06936901069320299
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,3.0,1.5,0.0025,7,0.019480090406007008,0.8181818181818182,0.6245662089292259,True,0.045004527389948014,0.20624469825482292
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,3.0,1.5,,7,0.008387319819942583,0.8181818181818182,0.5953925694107023,True,0.022117293910138308,0.09728228910851675
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,3.0,2.0,0.0025,7,0.020505596770610247,0.8181818181818182,0.6373696432520831,True,0.044812172858425946,0.2154754871550267
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,3.0,2.0,,7,0.011000044375095124,0.7272727272727273,0.5957753444562769,True,0.028574149088216896,0.1188640801145876
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,4.0,1.0,0.0025,7,0.012851350972515531,0.8181818181818182,0.5702160168514747,True,0.06173322414646692,0.1419226006342462
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,4.0,1.0,,7,0.004858614976165748,0.8181818181818182,0.5592496561831267,True,0.024524698719115674,0.061995240670748394
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,4.0,1.5,0.0025,7,0.01715039813629058,0.8181818181818182,0.5824991894678143,True,0.06453451769049118,0.1849130722719967
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,4.0,1.5,,7,0.007323173263850286,0.8181818181818182,0.5612004451963981,True,0.03576714270454651,0.08664082354759377
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,4.0,2.0,0.0025,7,0.019515072762081018,0.8181818181818182,0.6210705815964773,True,0.06150032140709734,0.2068741720021829
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.70,0.7,4.0,2.0,,7,0.010128518599433655,0.8181818181818182,0.5763826195330696,True,0.04065732465703362,0.11469427690342747
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,,1.0,0.0025,7,0.010366815054617713,0.7272727272727273,0.6367948506104534,True,0.05820279780880873,0.10958819886097722
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,,1.0,,7,0.004194112295674487,0.7272727272727273,0.6456299068763527,True,0.027715094415919097,0.04715436677027302
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,,1.5,0.0025,7,0.015458752656005199,0.8181818181818182,0.6107632337675344,True,0.06836894876647794,0.16713555876774014
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,,1.5,,7,0.007183632177514176,0.7272727272727273,0.5650668949262052,True,0.04468852506496328,0.08069995813877813
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,,2.0,0.0025,7,0.016465330442344148,0.6363636363636364,0.6419342385887273,True,0.06445864667339525,0.1656167471545251
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,,2.0,,7,0.010418511595907131,0.7272727272727273,0.576350704349028,True,0.051220902274897784,0.11304875232270768
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,2.0,1.0,0.0025,7,0.01363226497045512,0.7272727272727273,0.6392798534641865,True,0.05549817772957029,0.14204389779105264
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,2.0,1.0,,7,0.005458524226328865,0.7272727272727273,0.6057055713549296,True,0.019972443470947735,0.06299243291853064
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,2.0,1.5,0.0025,7,0.016857346104972522,0.6363636363636364,0.6644741659215554,True,0.05107303137382689,0.1677337095941826
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,2.0,1.5,,7,0.008176690471520849,0.6363636363636364,0.60679222380091,True,0.029982371664677022,0.08554170862931751
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,2.0,2.0,0.0025,7,0.016858756741995995,0.6363636363636364,0.6764444910965034,True,0.05107303137383098,0.16679018995042147
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,2.0,2.0,,7,0.010887400087010885,0.6363636363636364,0.6077799323543203,True,0.04000445678065215,0.11256978809994504
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,3.0,1.0,0.0025,7,0.012681355946425358,0.7272727272727273,0.5675151358060092,True,0.05792522428889204,0.13567719582788992
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,3.0,1.0,,7,0.005104932588003799,0.7272727272727273,0.5534709439429488,True,0.025865231204319203,0.05991296224367435
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,3.0,1.5,0.0025,7,0.016048816227151094,0.7272727272727273,0.6057297606822005,True,0.057925224288896335,0.16889341778057124
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,3.0,1.5,,7,0.007639226583920981,0.7272727272727273,0.554268710271339,True,0.03861752584476001,0.08525590220284618
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,3.0,2.0,0.0025,7,0.0164497756101866,0.6363636363636364,0.6269075114965182,True,0.054833527488832315,0.16666333700032632
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,3.0,2.0,,7,0.010576543058033794,0.7272727272727273,0.5606936850343599,True,0.04684844749746831,0.1146290669439743
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,4.0,1.0,0.0025,7,0.011941627369467073,0.7272727272727273,0.5756730330904746,True,0.06937277339204642,0.12827991005830708
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,4.0,1.0,,7,0.004754209393064207,0.7272727272727273,0.5635293423497519,True,0.031222141476499654,0.056405730294278436
corr0.55_n2,"['GBPJPY|H4|squeeze_breakout', 'EURGBP|D1|cci_reversion']",h4=0.85,0.85,4.0,1.5,0.0025,7,0.01542350211452357,0.8181818181818182,0.6103429484688123,True,0.06917834297245368,0.16681667617682158
