,USD,GBP,JPY,CAD,EUR,AUD,NZD
1980-03-01 00:00:00+00:00,0.294117643,18.62061940338893,8.151080318668292,1.4285713995,,,
1980-04-01 00:00:00+00:00,0.879765413,17.139004154168358,7.031249081802349,1.1523687691,,,
1980-05-01 00:00:00+00:00,1.0174418463,16.244945040439674,6.7829427983783885,1.0126582271,,,
1980-06-01 00:00:00+00:00,0.2877697802,18.42175515848139,7.5728190506644255,0.5012531478,,,
1980-07-01 00:00:00+00:00,0.7173601335,17.474742577762893,8.092473932381772,0.1246882601,,,
1980-08-01 00:00:00+00:00,1.1396011238,17.19900253965654,7.869489155409348,1.1207970219,,,
1980-09-01 00:00:00+00:00,0.845070439,18.327280492558874,9.090905563859298,0.6157635426,,,
1980-10-01 00:00:00+00:00,1.1173184202,22.16003806053064,6.896553607078015,0.3671970659,,,
1980-11-01 00:00:00+00:00,0.8287292979,22.98307475834438,6.779659416329009,2.3170731727,,,
1980-12-01 00:00:00+00:00,1.0958903957,15.789245354089099,6.754220858824134,1.3110846272,,,
1981-01-01 00:00:00+00:00,1.2195122053,15.199883645022627,7.504696115287635,0.3529411798,,,
1981-02-01 00:00:00+00:00,0.6693440336,14.030305081955664,6.6666654284979865,0.7033997434,,,
1981-03-01 00:00:00+00:00,0.7978723559,16.528126643695185,6.617665088117475,1.0477299286,,,
1981-04-01 00:00:00+00:00,0.5277044781,15.321028516082148,5.474461037509992,1.2672811086,,,
1981-05-01 00:00:00+00:00,0.7874015639,13.77268225646715,4.7186955312509715,1.0238907947,,,
1981-06-01 00:00:00+00:00,1.0416666783,11.94446273790648,5.415152259576539,1.1261261183,,,
1981-07-01 00:00:00+00:00,0.644329888,11.744159871942372,5.169347219230258,1.2249443232,,,
1981-08-01 00:00:00+00:00,0.5121638854,11.486548650203577,3.914587190933916,0.6600660128,,,
1981-09-01 00:00:00+00:00,0.5095541585,11.705908821415157,8.156023954770596,-0.7650273385,,,
1981-10-01 00:00:00+00:00,1.0139416843,13.253099075303588,2.3769124164314093,0.9911894368,,,
1981-11-01 00:00:00+00:00,0.7528231012,12.950456963075085,5.290995277094179,0.0,,,
1981-12-01 00:00:00+00:00,0.3735989986,14.519046007656344,5.799661299681391,4.1439476589,,,
1982-01-01 00:00:00+00:00,0.2481389544,13.108915542375609,5.759157171921969,0.4188481544,,,
1982-02-01 00:00:00+00:00,0.1237623745,12.423053706257402,6.249998911765786,0.9384775898,,,
1982-03-01 00:00:00+00:00,2.101359699,12.218183744285094,4.999988760417584,1.8595041245,,,
1982-04-01 00:00:00+00:00,-0.6053268682,11.428457468782138,5.5363252753552805,0.507099388,,,
1982-05-01 00:00:00+00:00,0.3654080339,12.727073733110906,5.719232012681585,1.1099899116,,,
1982-06-01 00:00:00+00:00,0.4854368865,14.636744280236979,4.794525723439547,0.9980039852,,,
1982-07-01 00:00:00+00:00,0.6038647501,12.316308750144088,5.42372207174695,0.3952569289,,,
1982-08-01 00:00:00+00:00,0.4801920702,11.492680189473337,5.8219142794730505,0.5905511867,,,
1982-09-01 00:00:00+00:00,0.3584229341,10.218667458916485,1.1475504171146955,0.6849314973,,,
1982-10-01 00:00:00+00:00,0.3571428522,8.740743969096588,9.12105253353699,0.1943634536,,,
1982-11-01 00:00:00+00:00,0.2372479444,8.675506721358817,5.0251333946394805,0.8729389026,,,
1982-12-01 00:00:00+00:00,-0.1183431936,7.923957839984697,4.318938814256024,0.961538455,,,
1983-01-01 00:00:00+00:00,0.2369668213,8.228599908626478,3.3003407930919826,0.476190473,,,
1983-02-01 00:00:00+00:00,0.3546099242,8.941008223836654,3.921567984802854,0.6635071231,,,
1983-03-01 00:00:00+00:00,0.3533568856,9.271512645956825,3.776681248208047,-1.4124293919,,,
1983-04-01 00:00:00+00:00,0.8215962562,9.24091379773213,3.9344256904505936,0.1910219849,,,
1983-05-01 00:00:00+00:00,0.0,6.168841131979597,4.590168785944693,0.57197329,,,
1983-06-01 00:00:00+00:00,0.2328288675,8.598720300172369,4.248368048124274,0.5687203846,,,
1983-07-01 00:00:00+00:00,0.3484320509,9.003206943778096,1.92926019093147,0.0,,,
1983-08-01 00:00:00+00:00,0.2314814783,7.961781710862059,4.0453246959158085,0.1885014079,,,
1983-09-01 00:00:00+00:00,0.5773671976,8.571422949961715,4.3760160219581845,0.0940733858,,,
1983-10-01 00:00:00+00:00,0.0,8.832849201659299,-2.88753127636846,-0.1879699189,,,
1983-11-01 00:00:00+00:00,0.5740528278,9.404426475309613,3.189786693871799,1.2241054576,,,
1983-12-01 00:00:00+00:00,0.4566209982,9.627365206734083,3.3439443400449242,0.6511627817,,,
1984-01-01 00:00:00+00:00,0.4545454483,10.216697623013093,4.632593668968643,0.554528656,,,
1984-02-01 00:00:00+00:00,0.3393665337,9.8159331336519,2.20126014270432,0.4595588204,,,
1984-03-01 00:00:00+00:00,0.4509582801,9.090896285813809,3.4810255140741653,1.2808783213,,,
1984-04-01 00:00:00+00:00,0.112233444,9.66765716981981,3.9432184640441736,-0.5420054252,,,
1984-05-01 00:00:00+00:00,0.4484304871,9.78591518864027,4.231962355728558,0.5449591333,,,
1984-06-01 00:00:00+00:00,0.2232142826,7.917883632887257,4.231962355728558,0.6323396701,,,
1984-07-01 00:00:00+00:00,0.1113585731,7.374629785366915,4.57413848033128,-0.089766615,,,
1984-08-01 00:00:00+00:00,0.4449388369,8.849546601338254,3.265920598642924,0.0,,,
1984-09-01 00:00:00+00:00,0.2214839393,9.064360602768474,5.124202805923805,0.2695417815,,,
1984-10-01 00:00:00+00:00,0.4419889442,8.695638505464508,1.4084465041292793,-0.2688172068,,,
1984-11-01 00:00:00+00:00,0.3300329987,9.1690377769027,3.7094276027470174,1.1680143719,,,
1984-12-01 00:00:00+00:00,0.3289473639,9.065140015897978,3.6979962992530258,-0.1776198879,,7.425327769197909,
1985-01-01 00:00:00+00:00,0.4371584857,7.865160714977426,2.900756275654759,0.8896797092,,7.425327769197909,
1985-02-01 00:00:00+00:00,0.32644178,8.100549350435182,3.8461544395956615,0.2645502671,,7.425327769197909,
1985-03-01 00:00:00+00:00,0.5422993418,9.166650526909281,3.5168021498605873,0.6156552245,,7.280184371270204,
1985-04-01 00:00:00+00:00,0.2157497273,8.2644525799497,3.0349110881646046,0.5244755295,,7.280184371270204,
1985-05-01 00:00:00+00:00,0.3229278964,9.19218420708492,1.9548883519890703,0.2608695677,,7.280184371270204,
1985-06-01 00:00:00+00:00,0.3218884075,11.413055605963063,3.0075286623051145,0.0867302768,,5.427086207622267,
1985-07-01 00:00:00+00:00,0.2139037404,9.340684833720768,3.6199088177851557,0.0,,5.427086207622267,
1985-08-01 00:00:00+00:00,0.2134471689,9.214118085726852,3.915664970821009,-0.2599653404,,5.427086207622267,
1985-09-01 00:00:00+00:00,0.3194888135,9.115262457847972,0.2954382398084876,0.0868809597,,6.280926465121661,
1985-10-01 00:00:00+00:00,0.1061571111,8.533318238573774,8.179002051490802,0.0,,6.280926465121661,
1985-11-01 00:00:00+00:00,0.1060445373,8.9238671161737,2.83158801916632,0.8680555709,,6.280926465121661,
1985-12-01 00:00:00+00:00,0.211864425,7.532459274486603,2.67459840117501,0.6884681578,,7.571097567503515,
1986-01-01 00:00:00+00:00,0.3171247313,8.854190203812863,2.9673535752862357,0.59829059,,7.571097567503515,
1986-02-01 00:00:00+00:00,0.6322444591,9.043949787685857,3.4074055363969347,0.8496176663,,7.571097567503515,
1986-03-01 00:00:00+00:00,-0.2094240809,7.6336184838738275,3.1019311554682405,-0.1684919914,,7.466204879423,
1986-04-01 00:00:00+00:00,0.3147953787,7.88806980497847,2.9455024877943936,0.2531645594,,7.466204879423,
1986-05-01 00:00:00+00:00,0.209205018,7.397991449748309,2.9498621507209277,-0.0841750918,,7.466204879423,
1986-06-01 00:00:00+00:00,-0.2087682644,6.829262209309572,1.8978111380556273,-0.3369839827,,6.434357582687245,
1986-07-01 00:00:00+00:00,0.3138075271,8.04018672414819,1.6011629745368738,0.3381234044,,6.434357582687245,
1986-08-01 00:00:00+00:00,-0.1042752853,8.18857053440263,0.43478621085408786,-0.0842459854,,6.434357582687245,
1986-09-01 00:00:00+00:00,0.2087682851,7.125299081199721,2.7982258863552323,0.0843170191,,7.051264357128972,
1986-10-01 00:00:00+00:00,0.1041666652,8.108093703543684,-0.14265453609521028,-0.5897219801,,7.051264357128972,
1986-11-01 00:00:00+00:00,-0.1040582712,6.987982125329539,1.4492728344883687,1.1864406823,,7.051264357128972,
1986-12-01 00:00:00+00:00,0.2083333304,7.971038629507121,1.3024417608080263,0.7537688308,,7.4069927305970396,
1987-01-01 00:00:00+00:00,0.207900205,7.655488381230557,1.0086393903191215,0.5818786491,,7.4069927305970396,
1987-02-01 00:00:00+00:00,0.2074688768,7.819890248442696,0.1432676489981466,0.6611570243,,7.4069927305970396,
1987-03-01 00:00:00+00:00,0.1035196673,8.037808692849246,0.7163382449907107,0.5747126357,,6.776258633022048,
1987-04-01 00:00:00+00:00,0.2068252298,8.254699226826535,0.8583761187040073,0.0816326605,,6.776258633022048,
1987-05-01 00:00:00+00:00,0.206398346,7.600936568877992,1.2893944725498985,0.081566056,,6.776258633022048,
1987-06-01 00:00:00+00:00,0.0,6.8493422053366615,1.1461268235517519,0.3259983798,,8.752278008960257,
1987-07-01 00:00:00+00:00,0.2059732207,8.139554157156969,1.1461268235517519,-0.1624695319,,8.752278008960257,
1987-08-01 00:00:00+00:00,0.102774942,8.027542660490795,-1.2986975397136225,-0.5695687671,,8.752278008960257,
1987-09-01 00:00:00+00:00,0.0,8.944967984642304,2.1489859981053794,-0.081833048,,6.775887613864184,
1987-10-01 00:00:00+00:00,0.6160164185,8.18183674921067,1.428583299831132,0.3276003173,,6.775887613864184,
1987-11-01 00:00:00+00:00,0.5102040746,8.33331297688613,3.0000106022629813,1.3877551086,,6.775887613864184,
1987-12-01 00:00:00+00:00,-0.1015228412,8.724809416570167,3.285727262229221,0.4025764868,,5.549622794422038,
1988-01-01 00:00:00+00:00,0.3048780446,7.999982095630687,2.9957309510555197,0.240577388,,5.549622794422038,
1988-02-01 00:00:00+00:00,0.2026342626,8.351662421946004,2.7181623468077065,0.159999995,,5.549622794422038,
1988-03-01 00:00:00+00:00,0.2022244664,8.752746654768618,3.271676551267988,1.1182108667,,7.168071041348778,
1988-04-01 00:00:00+00:00,0.1009081722,8.061017990450337,4.538986994519378,-0.1579778781,,7.168071041348778,
1988-05-01 00:00:00+00:00,0.2016129004,8.388534864097696,4.384717705905405,0.4746835294,,7.168071041348778,
1988-06-01 00:00:00+00:00,0.5030181017,8.974365765577241,4.674216858433056,0.3149606394,,5.070212199922652,
1988-07-01 00:00:00+00:00,0.3003002962,9.247283523206251,4.390928405385175,-0.3139717519,,5.070212199922652,
1988-08-01 00:00:00+00:00,0.1996008155,9.129484508137553,4.385956937925317,0.6299212787,,5.070212199922652,
1988-09-01 00:00:00+00:00,0.0996015922,8.631587874754953,3.786833630035402,-0.3912363232,,5.834648523973218,
1988-10-01 00:00:00+00:00,0.1990049724,9.243702402637389,6.197191494362753,0.0,,5.834648523973218,
1988-11-01 00:00:00+00:00,0.4965243228,8.731816902107159,4.299591377531753,1.8067557061,,5.834648523973218,
1988-12-01 00:00:00+00:00,0.3952569116,8.6419839676803,4.702624811797063,0.6944444321,,8.611778486277121,
1989-01-01 00:00:00+00:00,0.2952756061,9.670783992164921,4.293636216014907,-0.3065134004,,8.611778486277121,
1989-02-01 00:00:00+00:00,0.0981354255,9.127760232041627,4.8746640473499525,0.0,,8.611778486277121,
1989-03-01 00:00:00+00:00,0.294117643,8.853123103172745,6.473841417035708,2.0753266726,,8.329665853542734,
1989-04-01 00:00:00+00:00,0.2932551279,9.879029927792793,4.206249219235425,0.0,,8.329665853542734,
1989-05-01 00:00:00+00:00,0.2923976568,7.535623166773697,5.013550927310684,0.4518072332,,8.329665853542734,
1989-06-01 00:00:00+00:00,-0.0971817285,9.215655059816608,5.277418440748116,0.2248875583,,10.199346060542114,0.064753479479673
1989-07-01 00:00:00+00:00,0.1945525265,9.055121112237252,5.834471650659467,-0.1495886449,,10.199346060542114,0.064753479479673
1989-08-01 00:00:00+00:00,0.2912621512,8.560317383282046,5.1820736357206965,0.2247191033,,10.199346060542114,0.064753479479673
1989-09-01 00:00:00+00:00,0.2904162593,9.10849698794638,7.027016404462683,0.0747384224,,11.003333406388261,0.812290732118615
1989-10-01 00:00:00+00:00,0.2895752856,8.846155450579275,6.366046192953956,0.9708737834,,11.003333406388261,0.812290732118615
1989-11-01 00:00:00+00:00,0.1924927789,9.177819701232192,5.186159057503814,1.109467448,,11.003333406388261,0.812290732118615
1989-12-01 00:00:00+00:00,0.192122956,8.90151637422405,4.491410621510261,0.3657644631,,10.30098706715139,0.520913125993405
1990-01-01 00:00:00+00:00,0.0958772758,8.2551648195758,5.8432876910835985,0.6559766647,,10.30098706715139,0.520913125993405
1990-02-01 00:00:00+00:00,0.4789272156,7.806699586495758,6.640093594892549,0.0724113028,,10.30098706715139,0.520913125993405
1990-03-01 00:00:00+00:00,0.28598665,8.133090581867464,6.08020478701321,0.5788712007,,7.393861296790316,4.03831273290756
1990-04-01 00:00:00+00:00,1.1406844138,8.256883602993437,4.2968842329874635,0.2877697752,,7.393861296790316,4.03831273290756
1990-05-01 00:00:00+00:00,0.5639097666,11.55304375282813,4.129040573611453,0.932568164,,7.393861296790316,4.03831273290756
1990-06-01 00:00:00+00:00,-0.1869158853,8.258530624348204,4.370163876311239,0.2132196008,,7.816230565203375,1.02296844913856
1990-07-01 00:00:00+00:00,0.5617977451,9.025268637819362,4.871796388368432,0.425531919,,7.816230565203375,1.02296844913856
1990-08-01 00:00:00+00:00,0.372439492,9.856651177126373,10.119857230595674,-0.0706214581,,7.816230565203375,1.02296844913856
1990-09-01 00:00:00+00:00,0.1855287544,9.591496095496922,4.545453969859592,-0.141342769,,6.417470557799976,0.42439121526141
1990-10-01 00:00:00+00:00,0.0925925913,9.540628110467386,1.6209483014006931,-0.0707713975,,6.417470557799976,0.42439121526141
1990-11-01 00:00:00+00:00,0.4625346837,9.632215709185065,4.804047066842676,0.7790368288,,6.417470557799976,0.42439121526141
1990-12-01 00:00:00+00:00,0.5524861986,9.043473668269609,5.309740235699367,1.2649332343,,3.3809040397021928,0.76841154919387
1991-01-01 00:00:00+00:00,-0.2747252709,9.358745557846415,5.144295417715394,0.6245662793,,3.3809040397021928,0.76841154919387
1991-02-01 00:00:00+00:00,0.3673094531,9.827603340756298,5.728515319833649,0.8275861978,,3.3809040397021928,0.76841154919387
1991-03-01 00:00:00+00:00,0.4574565353,9.230761081307293,1.7073188331969913,2.3255813895,,5.363102137390796,1.14387577896393
1991-04-01 00:00:00+00:00,-0.09107468,8.813553980753097,5.6179731669101285,0.9358288805,,5.363102137390796,1.14387577896393
1991-05-01 00:00:00+00:00,0.2734731047,7.470265802535936,4.584882603447382,0.8609271497,,5.363102137390796,1.14387577896393
1991-06-01 00:00:00+00:00,0.4545454664,8.789407025615748,4.187202066107298,0.0,,1.6054676207458707,0.786473732487813
1991-07-01 00:00:00+00:00,0.3619909452,8.940391320085128,3.7897254006793224,-0.1969796473,,1.6054676207458707,0.786473732487813
1991-08-01 00:00:00+00:00,0.3606852971,7.6672106053896405,3.0229627877927934,-0.0657894636,,1.6054676207458707,0.786473732487813
1991-09-01 00:00:00+00:00,0.3593890337,7.293357548094681,2.4154546071182947,-0.3949967121,,1.0075219767986754,0.40743771537104
1991-10-01 00:00:00+00:00,0.0895255314,7.258067337647378,6.871147615907303,0.0,,1.0075219767986754,0.40743771537104
1991-11-01 00:00:00+00:00,0.3577817482,7.028758263762214,2.7744256487292063,0.9914077923,,1.0075219767986754,0.40743771537104
1991-12-01 00:00:00+00:00,0.2673796754,7.655502628819066,2.641053965463791,0.458115193,,3.341497404584781,0.767947561884386
1992-01-01 00:00:00+00:00,0.0888888877,7.765475751995088,2.1479649050999194,0.1954397413,,3.341497404584781,0.767947561884386
1992-02-01 00:00:00+00:00,0.0888099455,7.221326976752662,3.2980012897343647,1.2353706122,,3.341497404584781,0.767947561884386
1992-03-01 00:00:00+00:00,-0.2661934302,7.511736406173131,4.196640926743056,0.0642260659,,4.065360375272498,0.431755342216156
1992-04-01 00:00:00+00:00,0.5338078218,7.476635062911874,1.0638266343599545,0.9627727948,,4.065360375272498,0.431755342216156
1992-05-01 00:00:00+00:00,0.176991148,10.584524238460368,1.4218007225990759,0.317863952,,4.065360375272498,0.431755342216156
1992-06-01 00:00:00+00:00,0.3533569032,5.182916171845409,0.8274180812118281,0.3168567786,,4.699106276209619,0.368628464862431
1992-07-01 00:00:00+00:00,0.2640845034,6.0790358011839185,0.7067196247650287,-0.5685407508,,4.699106276209619,0.368628464862431
1992-08-01 00:00:00+00:00,0.1755926227,6.515132165229787,2.5821691298944405,-0.5082592119,,4.699106276209619,0.368628464862431
1992-09-01 00:00:00+00:00,0.1752848354,6.49547252055902,2.9481139606719386,-0.3831417505,,4.315233631737936,-0.248407244743787
1992-10-01 00:00:00+00:00,0.262467188,6.9172947046299615,-1.6073381725889457,0.5769230667,,4.315233631737936,-0.248407244743787
1992-11-01 00:00:00+00:00,-0.0872600337,6.119409612118565,0.9389631018471345,0.5098789034,,4.315233631737936,-0.248407244743787
1992-12-01 00:00:00+00:00,0.1746725041,5.925933747398693,1.1695885167800846,0.3170577023,,0.9339498588027517,0.22280680682818
1993-01-01 00:00:00+00:00,0.1743679139,5.735279005475125,0.9345871041320342,0.4424778855,,0.9339498588027517,0.22280680682818
1993-02-01 00:00:00+00:00,0.1740644014,5.124463772455767,-0.6841561462383017,0.9439899243,,0.9339498588027517,0.22280680682818
1993-03-01 00:00:00+00:00,0.3475238875,4.9490440415460135,-4.027616331407047,0.5610972622,,1.6382650466803206,0.352067143012014
1993-04-01 00:00:00+00:00,0.1731601708,4.927526598880072,1.0526402221196607,0.6819590838,,1.6382650466803206,0.352067143012014
1993-05-01 00:00:00+00:00,0.1728608446,3.7142840067652116,0.7009403280990201,-0.1231527055,,1.6382650466803206,0.352067143012014
1993-06-01 00:00:00+00:00,0.4314063961,5.21737978379575,1.7585021292285674,-0.2466091319,,1.0235884925595462,-0.15887560683745
1993-07-01 00:00:00+00:00,0.1718213035,5.157604317589581,2.1052569842002544,-0.6180469673,,1.0235884925595462,-0.15887560683745
1993-08-01 00:00:00+00:00,0.0857632921,4.409688725909922,-1.8306670554403048,0.0,,1.0235884925595462,-0.15887560683745
1993-09-01 00:00:00+00:00,0.1713796035,4.8226852157095434,-0.11454848470541235,-0.3109452715,,2.6529134456927395,0.035228609291726
1993-10-01 00:00:00+00:00,0.2566295944,4.500695603056459,2.567092139719729,-0.1871490972,,2.6529134456927395,0.035228609291726
1993-11-01 00:00:00+00:00,0.3412969406,4.922633772835927,1.1628003254581465,0.8749999879,,2.6529134456927395,0.035228609291726
1993-12-01 00:00:00+00:00,0.2551020373,4.895116412114486,0.34682366428886446,0.0,,4.793224278084551,0.504271425653124
1994-01-01 00:00:00+00:00,0.3392705636,4.311559036439538,1.3888885664491202,-0.1858735926,,4.793224278084551,0.504271425653124
1994-02-01 00:00:00+00:00,0.422654263,4.735366967903776,-0.34442302867271346,0.4965859711,,4.793224278084551,0.504271425653124
1994-03-01 00:00:00+00:00,0.084175083,4.993075976863204,4.076735869517889,0.8029647906,,2.99439643178232,0.291554250209081
1994-04-01 00:00:00+00:00,0.6728343221,4.5580245877888,1.3888885664491202,0.9191176407,,2.99439643178232,0.291554250209081
1994-05-01 00:00:00+00:00,-0.1670843753,5.922869776000428,2.0881607905681943,0.3035822687,,2.99439643178232,0.291554250209081
1994-06-01 00:00:00+00:00,0.0836820072,4.820948456494878,1.72811322143418,-0.7869249371,,4.558490012680982,0.861398481928166
1994-07-01 00:00:00+00:00,0.167224078,4.632143385627208,1.0309363623486556,-0.1830384398,,4.558490012680982,0.861398481928166
1994-08-01 00:00:00+00:00,0.2504173588,5.1770989475577345,8.391606920265104,0.1833740849,,4.558490012680982,0.861398481928166
1994-09-01 00:00:00+00:00,0.0832639456,4.736120088805262,-4.3577882465518964,-0.4270896829,,7.292244074866638,0.468782571059401
1994-10-01 00:00:00+00:00,0.2495840397,4.710622971864642,-0.796366041538088,-0.9191176557,,7.292244074866638,0.468782571059401
1994-11-01 00:00:00+00:00,0.3319502029,4.825747733770314,3.2183825628993024,0.9894867031,,7.292244074866638,0.468782571059401
1994-12-01 00:00:00+00:00,0.1654259696,4.799988926836951,3.6866430796381744,0.3674219263,,6.923806629957108,0.231113918902026
1995-01-01 00:00:00+00:00,0.3303055281,5.199986282499514,3.652951934993598,0.7931665626,,6.923806629957108,0.231113918902026
1995-02-01 00:00:00+00:00,0.1646090512,5.718089791589009,2.188946494973809,0.6658595656,,6.923806629957108,0.231113918902026
1995-03-01 00:00:00+00:00,0.246507819,4.887703117868214,4.147464798838385,-0.3607937497,,7.8867228514326815,0.801714505526774
1995-04-01 00:00:00+00:00,0.3278688479,5.548200773275536,3.4246510256711105,0.0603500357,,7.8867228514326815,0.801714505526774
1995-05-01 00:00:00+00:00,0.0,4.031223668478812,3.181810100464899,-0.1809408944,,7.8867228514326815,0.801714505526774
1995-06-01 00:00:00+00:00,0.0816993453,5.519038278530952,3.2842623525425774,0.0,,7.49541979327768,0.67973600183282
1995-07-01 00:00:00+00:00,0.2448979558,4.687510087348379,3.4013656495363476,-0.0604229514,,7.49541979327768,0.67973600183282
1995-08-01 00:00:00+00:00,0.2442996709,4.404156932636494,0.32257250494287515,0.0,,7.49541979327768,0.67973600183282
1995-09-01 00:00:00+00:00,0.6498781551,4.6511730326210365,7.434041395684776,-0.3627569563,,4.304888344778268,0.721567249690525
1995-10-01 00:00:00+00:00,0.0807102491,4.113124158077164,0.458730896276327,1.0315534029,,4.304888344778268,0.721567249690525
1995-11-01 00:00:00+00:00,0.0806451602,4.219941070654776,2.004459740599729,0.0,,4.304888344778268,0.721567249690525
1995-12-01 00:00:00+00:00,0.2417405285,4.198465683279928,1.9999939825004365,0.1201201164,,4.428398272749012,0.996937209879922
1996-01-01 00:00:00+00:00,0.080385851,3.675534475110065,0.8810645674043549,0.2999400099,,4.428398272749012,0.996937209879922
1996-02-01 00:00:00+00:00,0.3212851521,3.2704387071198937,5.073276795370529,1.4354066975,,4.428398272749012,0.996937209879922
1996-03-01 00:00:00+00:00,0.8807045514,4.030239775166744,-0.7743426402668785,-1.0023584953,,2.8887693691127314,1.01573485207611
1996-04-01 00:00:00+00:00,-0.3174603131,3.7547081230357104,2.4282538224850825,0.5360333583,,2.8887693691127314,1.01573485207611
1996-05-01 00:00:00+00:00,-0.4777069998,4.249991381370677,2.533049585948932,-0.1777251202,,2.8887693691127314,1.01573485207611
1996-06-01 00:00:00+00:00,1.5199999949,4.2341336724170064,1.9736782779921969,-0.3560830894,0.7891770011274132,4.12670751254689,0.681777118336901
1996-07-01 00:00:00+00:00,0.1576044107,4.228847284184956,2.083328293090947,1.6676593272,0.7891770011274132,4.12670751254689,0.681777118336901
1996-08-01 00:00:00+00:00,0.3933910253,4.3424226031813395,0.4287388424169425,1.1716461548,0.7891770011274132,4.12670751254689,0.681777118336901
1996-09-01 00:00:00+00:00,0.3134796351,4.3209978090100964,4.464300305509017,-1.0422698279,0.7829977628635153,1.898636236414819,0.760091268484131
1996-10-01 00:00:00+00:00,0.1562499978,4.567890654798767,7.762551483910141,0.8191925132,0.7829977628635153,1.898636236414819,0.760091268484131
1996-11-01 00:00:00+00:00,0.2340093571,4.4171873847443255,2.729258155896841,0.6964596558,0.7829977628635153,1.898636236414819,0.760091268484131
1996-12-01 00:00:00+00:00,-0.1556420212,4.151415285308335,2.5054453020947776,-0.0576368788,0.776914539400665,-0.1693330819471317,0.902981395335001
1997-01-01 00:00:00+00:00,0.389711608,4.889981941150201,2.4017445494599388,0.749711647,0.776914539400665,-0.1693330819471317,0.902981395335001
1997-02-01 00:00:00+00:00,0.5434782688,4.750311770585158,2.145918774943789,-0.1717229553,0.776914539400665,-0.1693330819471317,0.902981395335001
1997-03-01 00:00:00+00:00,0.3088803046,3.9951499135534307,7.1349084008308195,-1.0894495423,0.6607929515418546,0.018967341873743493,0.944375637591155
1997-04-01 00:00:00+00:00,0.0,4.34257170630763,1.0775842504040956,0.985507251,0.6607929515418546,0.018967341873743493,0.944375637591155
1997-05-01 00:00:00+00:00,0.3849114651,3.7170207876349837,0.5370613249595202,-0.5740528089,0.6607929515418546,0.018967341873743493,0.944375637591155
1997-06-01 00:00:00+00:00,-0.0766871155,3.823171757743782,1.075266845926337,-0.6928406532,0.4376367614879619,-0.2118246740963281,0.917595694406703
1997-07-01 00:00:00+00:00,0.3069838944,4.295951899301964,1.3963486724281493,1.4534883764,0.4376367614879619,-0.2118246740963281,0.917595694406703
1997-08-01 00:00:00+00:00,0.1530221861,4.280627556146088,2.4546410366711013,-1.9484240778,0.4376367614879619,-0.2118246740963281,0.917595694406703
1997-09-01 00:00:00+00:00,0.076394193,4.023660414847563,5.235042506091436,-0.4675628284,0.5446623093681834,3.9921871876966497,0.558930607268748
1997-10-01 00:00:00+00:00,0.5343511377,4.368367531175377,2.3305062912301944,0.2348796312,0.5446623093681834,3.9921871876966497,0.558930607268748
1997-11-01 00:00:00+00:00,0.0759301432,4.230307753091078,0.0,-0.820152317,0.5446623093681834,3.9921871876966497,0.558930607268748
1997-12-01 00:00:00+00:00,0.8345978792,4.337621687327364,-0.42507253293692093,1.6538688779,0.4333694474539692,4.747602534165574,0.80406753979867
1998-01-01 00:00:00+00:00,0.3009781749,4.778559829874762,-0.21321067954448436,0.697269022,0.4333694474539692,4.747602534165574,0.80406753979867
1998-02-01 00:00:00+00:00,0.1500375222,4.534890340936526,5.56719889375763,1.9042123525,0.4333694474539692,4.747602534165574,0.80406753979867
1998-03-01 00:00:00+00:00,-0.074906366,4.772996932551865,-0.5202955984484836,0.0,0.5393743257820846,6.817073815654218,0.604514300716308
1998-04-01 00:00:00+00:00,0.3748125885,4.855495843801583,-0.7462641085946964,-0.6228765585,0.5393743257820846,6.817073815654218,0.604514300716308
1998-05-01 00:00:00+00:00,0.2987303917,5.317920607528981,-0.8547078148204545,0.9686609732,0.5393743257820846,6.817073815654218,0.604514300716308
1998-06-01 00:00:00+00:00,-0.2233804884,5.063294298966481,-1.2765955630753,0.2821670409,0.643776824034339,5.420516780148699,0.80265028933868
1998-07-01 00:00:00+00:00,0.3731343232,4.691062472510699,-0.9533870056638416,-0.8441193102,0.643776824034339,5.420516780148699,0.80265028933868
1998-08-01 00:00:00+00:00,-0.1486988827,4.789039953570495,1.354167254313099,1.0215664116,0.643776824034339,5.420516780148699,0.80265028933868
1998-09-01 00:00:00+00:00,-0.6701414651,5.00567326205783,-1.7258922012288513,-1.1235955116,0.6396588486140767,3.7569571353870623,0.70837524192322
1998-10-01 00:00:00+00:00,0.8995502124,4.638014026427362,-2.484471662776633,-1.5340909098,0.6396588486140767,3.7569571353870623,0.70837524192322
1998-11-01 00:00:00+00:00,0.445765239,4.3968498105152465,-1.1689681170554023,0.4039238401,0.6396588486140767,3.7569571353870623,0.70837524192322
1998-12-01 00:00:00+00:00,0.0,4.494387890733731,-0.10672445407139408,0.3448275754,0.7415254237287953,6.996971205626767,0.825690044583238
1999-01-01 00:00:00+00:00,0.147928992,3.4482705133101588,1.1752125304571592,0.0572737738,0.7415254237287953,6.996971205626767,0.825690044583238
1999-02-01 00:00:00+00:00,0.1477104854,3.114568583140409,-3.383063377365214,1.3737836281,0.7415254237287953,6.996971205626767,0.825690044583238
1999-03-01 00:00:00+00:00,0.221238935,4.111101432039677,-2.092046346498466,0.3952569115,0.7360672975815096,4.25663792459916,0.600193089094136
