idea,tag,params,n_legs,score,raw_min_mo,avg_pct_pos,avg_top3,vt,chi,wm,symbols
seed1_n10_c0.6|oos_sharpe|vt0.0025|hi2.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=2.0|mc=0.6,10,-inf,0.0030497897688951795,0.7840909090909092,0.6250610304209934,0.0025,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.003|hi2.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=2.0|mc=0.6,10,-inf,0.0030497897688951795,0.7840909090909092,0.6250610304209934,0.003,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.0035|hi2.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=2.0|mc=0.6,10,-inf,0.0030497897688951795,0.7840909090909092,0.6250610304209934,0.0035,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.004|hi2.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=2.0|mc=0.6,10,-inf,0.0030497897688951795,0.7840909090909092,0.6250610304209934,0.004,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
seed1_n10_c0.6|oos_sharpe|vt0.005|hi2.0,seed1_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=2.0|mc=0.6,10,-inf,0.0030497897688951795,0.7840909090909092,0.6250610304209934,0.005,2.0,oos_sharpe,GBPCAD|CADJPY|GBPJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|AUDJPY|EURGBP|EURCHF
mr_n5|equal|vt0.0035|hi2.0,mr_n5,n=5|w=equal|vt=0.0035|chi=2.0|mc=None,5,-inf,0.0030121731362487765,0.6931818181818181,0.6625926582163542,0.0035,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed5_n10_c0.6|equal|vt0.002|hi2.0,seed5_n10_c0.6,n=10|w=equal|vt=0.002|chi=2.0|mc=0.6,10,-inf,0.0030064700719854213,0.7840909090909092,0.6202127082836477,0.002,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.0025|hi2.0,seed5_n10_c0.6,n=10|w=equal|vt=0.0025|chi=2.0|mc=0.6,10,-inf,0.0030064700719854213,0.7840909090909092,0.6202127082836477,0.0025,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.003|hi2.0,seed5_n10_c0.6,n=10|w=equal|vt=0.003|chi=2.0|mc=0.6,10,-inf,0.0030064700719854213,0.7840909090909092,0.6202127082836477,0.003,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.0035|hi2.0,seed5_n10_c0.6,n=10|w=equal|vt=0.0035|chi=2.0|mc=0.6,10,-inf,0.0030064700719854213,0.7840909090909092,0.6202127082836477,0.0035,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.004|hi2.0,seed5_n10_c0.6,n=10|w=equal|vt=0.004|chi=2.0|mc=0.6,10,-inf,0.0030064700719854213,0.7840909090909092,0.6202127082836477,0.004,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|equal|vt0.005|hi2.0,seed5_n10_c0.6,n=10|w=equal|vt=0.005|chi=2.0|mc=0.6,10,-inf,0.0030064700719854213,0.7840909090909092,0.6202127082836477,0.005,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.002|hi2.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=2.0|mc=0.6,10,-inf,0.002932180720494433,0.7840909090909092,0.6273265827567029,0.002,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.0025|hi2.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=2.0|mc=0.6,10,-inf,0.002932180720494433,0.7840909090909092,0.6273265827567029,0.0025,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.003|hi2.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=2.0|mc=0.6,10,-inf,0.002932180720494433,0.7840909090909092,0.6273265827567029,0.003,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.0035|hi2.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=2.0|mc=0.6,10,-inf,0.002932180720494433,0.7840909090909092,0.6273265827567029,0.0035,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.004|hi2.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=2.0|mc=0.6,10,-inf,0.002932180720494433,0.7840909090909092,0.6273265827567029,0.004,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed5_n10_c0.6|oos_sharpe|vt0.005|hi2.0,seed5_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=2.0|mc=0.6,10,-inf,0.002932180720494433,0.7840909090909092,0.6273265827567029,0.005,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|GBPJPY|EURGBP|NZDCAD|EURCAD|EURCHF
seed0_n10_c0.6|equal|vt0.002|hi2.0,seed0_n10_c0.6,n=10|w=equal|vt=0.002|chi=2.0|mc=0.6,10,-inf,0.0029185144245066855,0.7386363636363636,0.7117301191490126,0.002,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.0025|hi2.0,seed0_n10_c0.6,n=10|w=equal|vt=0.0025|chi=2.0|mc=0.6,10,-inf,0.0029185144245066855,0.7386363636363636,0.7117301191490033,0.0025,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.003|hi2.0,seed0_n10_c0.6,n=10|w=equal|vt=0.003|chi=2.0|mc=0.6,10,-inf,0.0029185144245066855,0.7386363636363636,0.7117301191490033,0.003,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.0035|hi2.0,seed0_n10_c0.6,n=10|w=equal|vt=0.0035|chi=2.0|mc=0.6,10,-inf,0.0029185144245066855,0.7386363636363636,0.7117301191490033,0.0035,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.004|hi2.0,seed0_n10_c0.6,n=10|w=equal|vt=0.004|chi=2.0|mc=0.6,10,-inf,0.0029185144245066855,0.7386363636363636,0.7117301191490033,0.004,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|equal|vt0.005|hi2.0,seed0_n10_c0.6,n=10|w=equal|vt=0.005|chi=2.0|mc=0.6,10,-inf,0.0029185144245066855,0.7386363636363636,0.7117301191490033,0.005,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
lock_plus1|oos_sharpe|vt0.002|hi2.0,lock_plus1,n=6|w=oos_sharpe|vt=0.002|chi=2.0|mc=None,6,-inf,0.002887026212866073,0.6761363636363636,0.683526706927778,0.002,2.0,oos_sharpe,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
seed0_n10_c0.6|oos_sharpe|vt0.002|hi2.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=2.0|mc=0.6,10,-inf,0.0028677853760783467,0.7386363636363636,0.672059451463974,0.002,2.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.0025|hi2.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=2.0|mc=0.6,10,-inf,0.0028677853760783467,0.7386363636363636,0.6720594514639698,0.0025,2.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.003|hi2.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=2.0|mc=0.6,10,-inf,0.0028677853760783467,0.7386363636363636,0.6720594514639698,0.003,2.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.0035|hi2.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=2.0|mc=0.6,10,-inf,0.0028677853760783467,0.7386363636363636,0.6720594514639698,0.0035,2.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.004|hi2.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=2.0|mc=0.6,10,-inf,0.0028677853760783467,0.7386363636363636,0.6720594514639698,0.004,2.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed0_n10_c0.6|oos_sharpe|vt0.005|hi2.0,seed0_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=2.0|mc=0.6,10,-inf,0.0028677853760783467,0.7386363636363636,0.6720594514639698,0.005,2.0,oos_sharpe,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|USDCHF|GBPJPY|EURCHF|AUDUSD|EURGBP
seed6_n6_c0.5|equal|vt0.002|hi2.0,seed6_n6_c0.5,n=6|w=equal|vt=0.002|chi=2.0|mc=0.5,6,-inf,0.0028414494662571147,0.7386363636363636,0.7327354064237964,0.002,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
mr_n5|equal|vt0.005|hi2.0,mr_n5,n=5|w=equal|vt=0.005|chi=2.0|mc=None,5,-inf,0.0027971126295902693,0.6931818181818181,0.6643631323980301,0.005,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
smooth_n10_c0.45|equal|vt0.002|hi2.0,smooth_n10_c0.45,n=10|w=equal|vt=0.002|chi=2.0|mc=0.45,10,-inf,0.0027932542588491012,0.7386363636363636,0.6870008789026557,0.002,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.0025|hi2.0,smooth_n10_c0.45,n=10|w=equal|vt=0.0025|chi=2.0|mc=0.45,10,-inf,0.0027932542588491012,0.7386363636363636,0.6870008789026557,0.0025,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.003|hi2.0,smooth_n10_c0.45,n=10|w=equal|vt=0.003|chi=2.0|mc=0.45,10,-inf,0.0027932542588491012,0.7386363636363636,0.6870008789026557,0.003,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.0035|hi2.0,smooth_n10_c0.45,n=10|w=equal|vt=0.0035|chi=2.0|mc=0.45,10,-inf,0.0027932542588491012,0.7386363636363636,0.6870008789026557,0.0035,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.004|hi2.0,smooth_n10_c0.45,n=10|w=equal|vt=0.004|chi=2.0|mc=0.45,10,-inf,0.0027932542588491012,0.7386363636363636,0.6870008789026557,0.004,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|equal|vt0.005|hi2.0,smooth_n10_c0.45,n=10|w=equal|vt=0.005|chi=2.0|mc=0.45,10,-inf,0.0027932542588491012,0.7386363636363636,0.6870008789026557,0.005,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
lock_plus1|equal|vt0.002|hi3.0,lock_plus1,n=6|w=equal|vt=0.002|chi=3.0|mc=None,6,-inf,0.0027892137172691556,0.6477272727272727,0.7498047612736393,0.002,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD
mr_n5|equal|vt0.004|hi2.0,mr_n5,n=5|w=equal|vt=0.004|chi=2.0|mc=None,5,-inf,0.002770521182320997,0.6931818181818181,0.6631967909634285,0.004,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
smooth_n10_c0.45|oos_sharpe|vt0.002|hi2.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.002|chi=2.0|mc=0.45,10,-inf,0.002759077413748085,0.7840909090909092,0.6611182649421918,0.002,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.0025|hi2.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.0025|chi=2.0|mc=0.45,10,-inf,0.002759077413748085,0.7840909090909092,0.6611182649421918,0.0025,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.003|hi2.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.003|chi=2.0|mc=0.45,10,-inf,0.002759077413748085,0.7840909090909092,0.6611182649421918,0.003,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.0035|hi2.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.0035|chi=2.0|mc=0.45,10,-inf,0.002759077413748085,0.7840909090909092,0.6611182649421918,0.0035,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.004|hi2.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.004|chi=2.0|mc=0.45,10,-inf,0.002759077413748085,0.7840909090909092,0.6611182649421918,0.004,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
smooth_n10_c0.45|oos_sharpe|vt0.005|hi2.0,smooth_n10_c0.45,n=10|w=oos_sharpe|vt=0.005|chi=2.0|mc=0.45,10,-inf,0.002759077413748085,0.7840909090909092,0.6611182649421918,0.005,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF|EURGBP|GBPUSD
mr_n5|oos_sharpe|vt0.003|hi2.0,mr_n5,n=5|w=oos_sharpe|vt=0.003|chi=2.0|mc=None,5,-inf,0.0027451086515146213,0.6931818181818181,0.6928150447530478,0.003,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed6_n6_c0.5|equal|vt0.0035|hi2.0,seed6_n6_c0.5,n=6|w=equal|vt=0.0035|chi=2.0|mc=0.5,6,-inf,0.0027450395634120994,0.7386363636363636,0.7281946424232805,0.0035,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
seed6_n6_c0.5|equal|vt0.004|hi2.0,seed6_n6_c0.5,n=6|w=equal|vt=0.004|chi=2.0|mc=0.5,6,-inf,0.0027450395634120994,0.7386363636363636,0.7281946424232805,0.004,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
seed6_n6_c0.5|equal|vt0.005|hi2.0,seed6_n6_c0.5,n=6|w=equal|vt=0.005|chi=2.0|mc=0.5,6,-inf,0.0027450395634120994,0.7386363636363636,0.7281946424232805,0.005,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
seed6_n6_c0.5|equal|vt0.0025|hi2.0,seed6_n6_c0.5,n=6|w=equal|vt=0.0025|chi=2.0|mc=0.5,6,-inf,0.002734035927964123,0.7386363636363636,0.7326951198585383,0.0025,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
mr_n5|oos_sharpe|vt0.0025|hi2.0,mr_n5,n=5|w=oos_sharpe|vt=0.0025|chi=2.0|mc=None,5,-inf,0.0027315161404644476,0.6931818181818181,0.6847611720719136,0.0025,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
seed6_n6_c0.5|equal|vt0.003|hi2.0,seed6_n6_c0.5,n=6|w=equal|vt=0.003|chi=2.0|mc=0.5,6,-inf,0.002727744918709701,0.7386363636363636,0.7298935717695401,0.003,2.0,equal,GBPCAD|AUDCAD|EURUSD|CADJPY|NZDCAD|GBPJPY
mr_n6|equal|vt0.0035|hi3.0,mr_n6,n=6|w=equal|vt=0.0035|chi=3.0|mc=None,6,-inf,0.002727143404974486,0.6306818181818181,0.6489721055676345,0.0035,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
mr_n6|oos_sharpe|vt0.003|hi3.0,mr_n6,n=6|w=oos_sharpe|vt=0.003|chi=3.0|mc=None,6,-inf,0.002653276762124396,0.6306818181818181,0.6829076960652944,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
smooth_n8_c0.45|equal|vt0.002|hi2.0,smooth_n8_c0.45,n=8|w=equal|vt=0.002|chi=2.0|mc=0.45,8,-inf,0.0026345249780277717,0.6931818181818181,0.615427147300571,0.002,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.0025|hi2.0,smooth_n8_c0.45,n=8|w=equal|vt=0.0025|chi=2.0|mc=0.45,8,-inf,0.0026345249780277717,0.6931818181818181,0.6154271473005688,0.0025,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.003|hi2.0,smooth_n8_c0.45,n=8|w=equal|vt=0.003|chi=2.0|mc=0.45,8,-inf,0.0026345249780277717,0.6931818181818181,0.6154271473005697,0.003,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.0035|hi2.0,smooth_n8_c0.45,n=8|w=equal|vt=0.0035|chi=2.0|mc=0.45,8,-inf,0.0026345249780277717,0.6931818181818181,0.6154271473005697,0.0035,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.004|hi2.0,smooth_n8_c0.45,n=8|w=equal|vt=0.004|chi=2.0|mc=0.45,8,-inf,0.0026345249780277717,0.6931818181818181,0.6154271473005697,0.004,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
smooth_n8_c0.45|equal|vt0.005|hi2.0,smooth_n8_c0.45,n=8|w=equal|vt=0.005|chi=2.0|mc=0.45,8,-inf,0.0026345249780277717,0.6931818181818181,0.6154271473005697,0.005,2.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|GBPJPY|USDCHF|NZDCAD|EURCHF
mr_n8|oos_sharpe|vt0.002|hi3.0,mr_n8,n=8|w=oos_sharpe|vt=0.002|chi=3.0|mc=None,8,-inf,0.0025784760589143796,0.6477272727272727,0.7677600211305486,0.002,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|EURCHF|EURGBP
lock_plus2|equal|vt0.0025|hi3.0,lock_plus2,n=7|w=equal|vt=0.0025|chi=3.0|mc=None,7,-inf,0.0025734406291026413,0.6306818181818181,0.7698130302957666,0.0025,3.0,equal,USDCHF|GBPUSD|CADJPY|AUDCAD|GBPCAD|EURUSD|GBPJPY
mr_n8|oos_sharpe|vt0.0025|hi3.0,mr_n8,n=8|w=oos_sharpe|vt=0.0025|chi=3.0|mc=None,8,-inf,0.0025484294149301745,0.6477272727272727,0.7629613099852419,0.0025,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|EURCHF|EURGBP
mr_n6|equal|vt0.004|hi3.0,mr_n6,n=6|w=equal|vt=0.004|chi=3.0|mc=None,6,-inf,0.0025058906475159807,0.6306818181818181,0.644300222392947,0.004,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
mr_n8|equal|vt0.002|hi3.0,mr_n8,n=8|w=equal|vt=0.002|chi=3.0|mc=None,8,-inf,0.002503780472165888,0.5852272727272727,0.7663242941365764,0.002,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|EURCHF|EURGBP
mr_n5|oos_sharpe|vt0.0035|hi2.0,mr_n5,n=5|w=oos_sharpe|vt=0.0035|chi=2.0|mc=None,5,-inf,0.002480821225557625,0.6477272727272727,0.6946701398348539,0.0035,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF
mr_n6|equal|vt0.005|hi3.0,mr_n6,n=6|w=equal|vt=0.005|chi=3.0|mc=None,6,-inf,0.0024684516606865233,0.6306818181818181,0.6389672079620834,0.005,3.0,equal,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD
mr_n8|oos_sharpe|vt0.003|hi3.0,mr_n8,n=8|w=oos_sharpe|vt=0.003|chi=3.0|mc=None,8,-inf,0.002458204159637277,0.6477272727272727,0.7581099012067254,0.003,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|EURCHF|EURGBP
mr_n8|oos_sharpe|vt0.0035|hi3.0,mr_n8,n=8|w=oos_sharpe|vt=0.0035|chi=3.0|mc=None,8,-inf,0.002433916534730957,0.6477272727272727,0.7576554975828832,0.0035,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|EURCHF|EURGBP
mr_n8|oos_sharpe|vt0.004|hi3.0,mr_n8,n=8|w=oos_sharpe|vt=0.004|chi=3.0|mc=None,8,-inf,0.002433916534730957,0.6477272727272727,0.7576554975828839,0.004,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|EURCHF|EURGBP
mr_n8|oos_sharpe|vt0.005|hi3.0,mr_n8,n=8|w=oos_sharpe|vt=0.005|chi=3.0|mc=None,8,-inf,0.002433916534730957,0.6477272727272727,0.7576554975828839,0.005,3.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|EURUSD|USDCHF|NZDCAD|EURCHF|EURGBP
seed7_n10_c0.6|oos_sharpe|vt0.002|hi2.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.002|chi=2.0|mc=0.6,10,-inf,0.0024243695884507348,0.7840909090909092,0.6565668153878057,0.002,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.0025|hi2.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.0025|chi=2.0|mc=0.6,10,-inf,0.0024243695884507348,0.7840909090909092,0.6565668153878057,0.0025,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.003|hi2.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.003|chi=2.0|mc=0.6,10,-inf,0.0024243695884507348,0.7840909090909092,0.6565668153878057,0.003,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.0035|hi2.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.0035|chi=2.0|mc=0.6,10,-inf,0.0024243695884507348,0.7840909090909092,0.6565668153878057,0.0035,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.004|hi2.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.004|chi=2.0|mc=0.6,10,-inf,0.0024243695884507348,0.7840909090909092,0.6565668153878057,0.004,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
seed7_n10_c0.6|oos_sharpe|vt0.005|hi2.0,seed7_n10_c0.6,n=10|w=oos_sharpe|vt=0.005|chi=2.0|mc=0.6,10,-inf,0.0024243695884507348,0.7840909090909092,0.6565668153878057,0.005,2.0,oos_sharpe,GBPCAD|CADJPY|AUDCAD|NZDCAD|EURUSD|GBPJPY|NZDJPY|USDCHF|AUDJPY|EURCHF
