,USD,CAD,EUR,GBP,JPY,AUD,NZD,CHF
2021-04-01 00:00:00+00:00,5.736324297052375,24.492195654543416,-6.57980456026035,-6.67475728155393,0.1895032424,-0.2561446298,1.82214238117702,-2.34741784037564
2021-05-01 00:00:00+00:00,28.88107378652387,69.12441396209023,-6.57980456026035,-6.67475728155393,0.1895032424,-0.2561446298,1.82214238117702,-2.34741784037564
2021-06-01 00:00:00+00:00,51.849995511535354,69.15359114427706,5.82287308228786,9.46033810143012,-0.7418766139,0.3476909252,4.06778493438502,6.21565934065897
2021-07-01 00:00:00+00:00,26.50919951760793,47.02184126514286,5.82287308228786,9.46033810143012,-0.7418766139,0.3476909252,4.06778493438502,6.21565934065897
2021-08-01 00:00:00+00:00,18.128399847115475,33.12057310847592,5.82287308228786,9.46033810143012,-0.7418766139,0.3476909252,4.06778493438502,6.21565934065897
2021-09-01 00:00:00+00:00,14.347791390527153,12.097556578688318,-0.428336079078151,-3.02940302940341,-0.1394973774,-3.9233972182,-9.08372130653206,-4.6556741028126
2021-10-01 00:00:00+00:00,14.093285726398296,-1.5173200816894106,-0.428336079078151,-3.02940302940341,-0.1394973774,-3.9233972182,-9.08372130653206,-4.6556741028126
2021-11-01 00:00:00+00:00,12.63047245345481,16.896045927002422,-0.428336079078151,-3.02940302940341,-0.1394973774,-3.9233972182,-9.08372130653206,-4.6556741028126
2021-12-01 00:00:00+00:00,14.73881219927511,3.998376276618476,1.09199205823947,-0.061255742725219,1.3758571654,7.5753091503,8.50763474567755,3.35707019328553
2022-01-01 00:00:00+00:00,17.0305333360802,17.416724512382963,1.09199205823947,-0.061255742725219,1.3758571654,7.5753091503,8.50763474567755,3.35707019328553
2022-02-01 00:00:00+00:00,15.112859020922919,2.810944873013055,1.09199205823947,-0.061255742725219,1.3758571654,7.5753091503,8.50763474567755,3.35707019328553
2022-03-01 00:00:00+00:00,12.92473579743576,-21.21802425467745,1.17839607201284,-2.23446587082884,-1.0480608123,1.1959936654,-0.499146344191403,-0.853018372703518
2022-04-01 00:00:00+00:00,17.10617352828363,-6.347889638695459,1.17839607201284,-2.23446587082884,-1.0480608123,1.1959936654,-0.499146344191403,-0.853018372703518
2022-05-01 00:00:00+00:00,7.860751083947304,-23.9739289862678,1.17839607201284,-2.23446587082884,-1.0480608123,1.1959936654,-0.499146344191403,-0.853018372703518
2022-06-01 00:00:00+00:00,8.413182453391933,-3.3942679388151764,-3.49401488191449,-2.66123982467171,0.2721293258,0.8910756536,-1.75783664707233,-0.297816015883001
2022-07-01 00:00:00+00:00,9.014806321681457,-0.4931370450484307,-3.49401488191449,-2.66123982467171,0.2721293258,0.8910756536,-1.75783664707233,-0.297816015883001
2022-08-01 00:00:00+00:00,8.850886510335808,-3.6159883419476957,-3.49401488191449,-2.66123982467171,0.2721293258,0.8910756536,-1.75783664707233,-0.297816015883001
2022-09-01 00:00:00+00:00,9.593115515181516,1.0674690670966491,-0.368756285619043,-1.54390479253814,0.3614761072,0.0298673124,-1.02430337074415,-0.165947560571589
2022-10-01 00:00:00+00:00,9.583788166788597,2.6014088634467303,-0.368756285619043,-1.54390479253814,0.3614761072,0.0298673124,-1.02430337074415,-0.165947560571589
2022-11-01 00:00:00+00:00,8.559206522862329,17.801173257391547,-0.368756285619043,-1.54390479253814,0.3614761072,0.0298673124,-1.02430337074415,-0.165947560571589
2022-12-01 00:00:00+00:00,8.098963258984782,11.148543321487224,-1.81695827725397,-1.17608624632477,0.0035059749,-0.744387657,-0.95938599296449,-1.1635638297868
2023-01-01 00:00:00+00:00,5.534555766442506,-14.05678916180041,-1.81695827725397,-1.17608624632477,0.0035059749,-0.744387657,-0.95938599296449,-1.1635638297868
2023-02-01 00:00:00+00:00,5.133577873916417,1.455158650592736,-1.81695827725397,-1.17608624632477,0.0035059749,-0.744387657,-0.95938599296449,-1.1635638297868
2023-03-01 00:00:00+00:00,7.718654841023653,-8.721771400756051,-1.57642220699085,-0.198347107437724,1.5788246212,0.19975801,-1.08694383604796,-0.067272115707395
2023-04-01 00:00:00+00:00,5.336302560252992,-1.4699718982951193,-1.57642220699085,-0.198347107437724,1.5788246212,0.19975801,-1.08694383604796,-0.067272115707395
2023-05-01 00:00:00+00:00,2.1572069975592356,-12.24072055661135,-1.57642220699085,-0.198347107437724,1.5788246212,0.19975801,-1.08694383604796,-0.067272115707395
2023-06-01 00:00:00+00:00,1.5601474718037522,-0.7008804235451582,1.1838440111416,0.463729711825622,0.5196477557,-0.824051977,-0.109338189312469,-0.201952204644862
2023-07-01 00:00:00+00:00,2.1300392363684306,-30.302874108284193,1.1838440111416,0.463729711825622,0.5196477557,-0.824051977,-0.109338189312469,-0.201952204644862
2023-08-01 00:00:00+00:00,1.6519719627150264,2.7611791336994207,1.1838440111416,0.463729711825622,0.5196477557,-0.824051977,-0.109338189312469,-0.201952204644862
2023-09-01 00:00:00+00:00,2.861648093397018,-8.736739992183596,-0.929112181693281,-1.61556214968722,1.1094074877,-0.1889839222,-0.935116682874926,-1.04553119730268
2023-10-01 00:00:00+00:00,3.1932015805511416,-7.160704318705092,-0.929112181693281,-1.61556214968722,1.1094074877,-0.1889839222,-0.935116682874926,-1.04553119730268
2023-11-01 00:00:00+00:00,4.16239835371548,-9.840405832099364,-0.929112181693281,-1.61556214968722,1.1094074877,-0.1889839222,-0.935116682874926,-1.04553119730268
2023-12-01 00:00:00+00:00,2.613691935196827,3.49782044212521,0.034734282737592,-0.402144772117341,-1.789677359,-0.0129161894,-1.99678860431528,0.238582140422716
2024-01-01 00:00:00+00:00,3.922918517934426,-19.681701802282536,0.034734282737592,-0.402144772117341,-1.789677359,-0.0129161894,-1.99678860431528,0.238582140422716
2024-02-01 00:00:00+00:00,5.295483174098559,-1.1045688915788388,0.034734282737592,-0.402144772117341,-1.789677359,-0.0129161894,-1.99678860431528,0.238582140422716
2024-03-01 00:00:00+00:00,0.029841838257227415,9.976136386742107,-0.03472222222275,0.773889636607938,0.0276476363,-0.0729141232,0.408792278368564,0.952057123427807
2024-04-01 00:00:00+00:00,1.9531296492460104,7.973323619966122,-0.03472222222275,0.773889636607938,0.0276476363,-0.0729141232,0.408792278368564,0.952057123427807
2024-05-01 00:00:00+00:00,3.393622635778737,13.527663519861521,-0.03472222222275,0.773889636607938,0.0276476363,-0.0729141232,0.408792278368564,0.952057123427807
2024-06-01 00:00:00+00:00,2.551551542593966,-8.04843347067019,0.555748523793542,-0.333889816360722,0.6183941705,-0.0225988066,-0.936636670597679,-0.404176490400698
2024-07-01 00:00:00+00:00,2.8004071808660713,,0.555748523793542,-0.333889816360722,0.6183941705,-0.0225988066,-0.936636670597679,-0.404176490400698
2024-08-01 00:00:00+00:00,2.2643058732833454,,0.555748523793542,-0.333889816360722,0.6183941705,-0.0225988066,-0.936636670597679,-0.404176490400698
2024-09-01 00:00:00+00:00,3.008590497977659,,1.96891191709787,1.0050251256285,-0.0347756727,0.3110911451,-0.094590021568741,1.58944876564031
2024-10-01 00:00:00+00:00,1.7939262948061696,,1.96891191709787,1.0050251256285,-0.0347756727,0.3110911451,-0.094590021568741,1.58944876564031
2024-11-01 00:00:00+00:00,1.9802640835621554,,1.96891191709787,1.0050251256285,-0.0347756727,0.3110911451,-0.094590021568741,1.58944876564031
2024-12-01 00:00:00+00:00,3.22700058879426,,0.406504065040836,-0.597014925373163,-0.9164174967,0.8131268975,0.901496508690403,-0.233022636484781
2025-01-01 00:00:00+00:00,3.87040949735018,,0.406504065040836,-0.597014925373163,-0.9164174967,0.8131268975,0.901496508690403,-0.233022636484781
2025-02-01 00:00:00+00:00,4.515377901343043,,0.406504065040836,-0.597014925373163,-0.9164174967,0.8131268975,0.901496508690403,-0.233022636484781
2025-03-01 00:00:00+00:00,4.526964271018263,,1.31578947368465,0.734067400733585,0.2308282584,0.0574902653,0.813359973468164,1.10110110110129
2025-04-01 00:00:00+00:00,3.8371176745271907,,1.31578947368465,0.734067400733585,0.2308282584,0.0574902653,0.813359973468164,1.10110110110129
2025-05-01 00:00:00+00:00,5.191371660503075,,1.31578947368465,0.734067400733585,0.2308282584,0.0574902653,0.813359973468164,1.10110110110129
2025-06-01 00:00:00+00:00,5.066884622208767,,0.632700632700156,0.198741305067607,-0.5096553206,0.3452166619,0.727361719029163,-0.660066006599891
2025-07-01 00:00:00+00:00,3.1379641845681316,,0.632700632700156,0.198741305067607,-0.5096553206,0.3452166619,0.727361719029163,-0.660066006599891
2025-08-01 00:00:00+00:00,3.9042586529838275,,0.632700632700156,0.198741305067607,-0.5096553206,0.3452166619,0.727361719029163,-0.660066006599891
2025-09-01 00:00:00+00:00,4.150049725614768,,-0.198544010589541,1.85123966942176,-1.3926162906,0.3452166619,1.95562990401044,0.86378737541446
2025-10-01 00:00:00+00:00,4.734024925434599,,-0.198544010589541,1.85123966942176,-1.3926162906,0.3452166619,1.95562990401044,0.86378737541446
2025-11-01 00:00:00+00:00,4.14434148110745,,-0.198544010589541,1.85123966942176,-1.3926162906,0.3452166619,1.95562990401044,0.86378737541446
2025-12-01 00:00:00+00:00,3.2135142385181226,,0.397877984085082,-0.486854917234381,-0.3056743682,0.3452166619,0.77193530744577,0.823451910408379
2026-01-01 00:00:00+00:00,3.212039564348257,,0.397877984085082,-0.486854917234381,-0.3056743682,0.3452166619,0.77193530744577,0.823451910408379
2026-02-01 00:00:00+00:00,2.4331314088934963,,0.397877984085082,-0.486854917234381,-0.3056743682,0.3452166619,0.77193530744577,0.823451910408379
2026-03-01 00:00:00+00:00,3.267862666254251,,0.264200792603075,1.40247879973892,1.8422000421,0.3452166619,1.00908682100809,-0.35935968637677
2026-04-01 00:00:00+00:00,4.174261321715922,,0.264200792603075,1.40247879973892,1.8422000421,0.3452166619,1.00908682100809,-0.35935968637677
2026-05-01 00:00:00+00:00,4.240611939906458,,0.264200792603075,1.40247879973892,1.8422000421,0.3452166619,1.00908682100809,-0.35935968637677
2026-06-01 00:00:00+00:00,5.073763706982715,,0.098814229248845,0.9006111289805,1.1435733229811,0.3452166619,-0.530781895846399,0.885245901639586
2026-07-01 00:00:00+00:00,7.232758536233774,,,,,,,
2026-08-01 00:00:00+00:00,6.824752183509286,,,,,,,
2026-09-01 00:00:00+00:00,5.03203327118571,,,,,,,
2026-10-01 00:00:00+00:00,6.014763635267806,,,,,,,
